add,date,amount,price,area,type,age,floor.height,subject,pattern,car,use,lon,lat,section
臺北市內湖區大湖山莊街５８之２號三樓,111/07/24,1386,54.3,25.52,公寓(5樓含以下無電梯),28,三層/三層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.603895,25.085851,內湖區
臺北市內湖區環山路二段５３巷６弄１３號,111/07/24,1500,46.2,32.44,華廈(10層含以下有電梯),15,一層/八層,房地(土地+建物),3房1廳2衛,0,住家用,121.5741025,25.084281,內湖區
臺北市內湖區南京東路六段１５１號四樓,111/07/24,2965,59,50.26,華廈(10層含以下有電梯),14,四層/七層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.579356,25.0565555,內湖區
臺北市內湖區行善路８９之１號二樓,111/07/24,2408,82.4,29.22,華廈(10層含以下有電梯),14,二層/九層,房地(土地+建物)+車位,2房2廳1衛,230,住家用,121.5791031,25.0581268,內湖區
臺北市內湖區環山路二段２６巷１１號五樓,111/07/24,977,35.8,27.26,公寓(5樓含以下無電梯),41,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5725964,25.0863212,內湖區
臺北市內湖區陽光街９２巷２４弄２５號四樓,111/07/24,1450,56.4,25.72,公寓(5樓含以下無電梯),40,四層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.5858364,25.0762228,內湖區
臺北市內湖區大湖山莊街２３２號五樓,111/07/24,945,72,13.12,華廈(10層含以下有電梯),29,五層/十層,房地(土地+建物),1房1廳1衛,0,住家用,121.5985557,25.0882225,內湖區
臺北市內湖區成功路四段２９４巷２３弄２６號,111/07/23,4133,0,78.25,透天厝,36,全/四層,房地(土地+建物)+車位,5房2廳3衛,0,住家用,121.5981186,25.0864999,內湖區
臺北市內湖區成功路四段３１６號三樓,111/07/23,1680,45.6,36.85,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.598472,25.084942,內湖區
臺北市內湖區行善路２４７號四樓,111/07/23,5100,75.2,72.71,住宅大樓(11層含以上有電梯),12,四層/十五層,房地(土地+建物)+車位,4房2廳2衛,250,住家用,121.5833488,25.0608491,內湖區
臺北市內湖區康寧路三段７５巷２１７之１號四樓,111/07/23,1206,47,25.67,公寓(5樓含以下無電梯),27,四層/四層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.614402,25.076483,內湖區
臺北市內湖區康寧路一段１５６巷１０弄１１號三樓,111/07/23,1528,53.5,28.57,公寓(5樓含以下無電梯),45,三層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.5941285,25.078311,內湖區
臺北市內湖區大湖山莊街６３巷９號二樓,111/07/22,5850,68.1,85.96,華廈(10層含以下有電梯),11,二層/五層,房地(土地+建物)+車位,4房2廳3衛,0,住家用,121.6035837,25.0865359,內湖區
臺北市內湖區內湖路一段２０３巷５號三樓之１,111/07/22,1675,81.4,20.59,華廈(10層含以下有電梯),26,"三層,電梯樓梯間/七層",房地(土地+建物),2房2廳1衛,0,住家用,121.5636687,25.0839748,內湖區
臺北市內湖區成功路五段４５０巷２１弄９號,111/07/22,2777,72,38.55,住宅大樓(11層含以上有電梯),23,一層/十四層,房地(土地+建物)+車位,2房2廳1衛,280,住家用,121.6076817,25.0737265,內湖區
臺北市內湖區文德路６６巷４０弄８號四樓,111/07/22,1980,53.8,36.8,公寓(5樓含以下無電梯),38,四層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.5819512,25.0753927,內湖區
臺北市內湖區民權東路六段２８０巷１５５弄１７號九樓,111/07/21,5300,66.5,79.65,住宅大樓(11層含以上有電梯),8,九層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.6079967,25.0689467,內湖區
臺北市內湖區金湖路３６３巷２５弄１５號二樓,111/07/21,2700,59.7,45.19,華廈(10層含以下有電梯),14,二層/五層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.6014955,25.0738171,內湖區
臺北市內湖區星雲街１６５號九樓之４,111/07/21,1930,71.3,27.07,住宅大樓(11層含以上有電梯),23,九層/十四層,房地(土地+建物)+車位,2房2廳2衛,0,住家用,121.5966939,25.0810007,內湖區
臺北市內湖區民權東路六段２８９巷２５號三樓,111/07/20,3160,78.4,57.03,華廈(10層含以下有電梯),1,三層/五層,房地(土地+建物)+車位,3房2廳2衛,340,住家用,121.6012066,25.0694305,內湖區
臺北市內湖區內湖路一段９１巷９２弄４２號二樓,111/07/20,1700,52.1,32.65,公寓(5樓含以下無電梯),34,"二層,夾層/五層",房地(土地+建物),3房2廳2衛,0,住家用,121.5636092,25.0872951,內湖區
臺北市內湖區康寧路三段１８９巷２１弄２３號七樓之１,111/07/20,3500,84.3,50.57,住宅大樓(11層含以上有電梯),9,七層/十四層,房地(土地+建物)+車位,3房2廳2衛,250,住家用,121.6123222,25.0710348,內湖區
臺北市內湖區文德路２２巷２４號二樓,111/07/20,1200,40.1,29.93,公寓(5樓含以下無電梯),43,二層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.5799527,25.0772547,內湖區
臺北市內湖區成功路三段７３號五樓,111/07/20,2200,54.5,40.35,公寓(5樓含以下無電梯),40,五層/五層,房地(土地+建物),8房0廳8衛,0,住家用,121.59011,25.077904,內湖區
臺北市內湖區星雲街１６８巷３５號二樓,111/07/19,1068,77.3,13.82,住宅大樓(11層含以上有電梯),25,二層/二十一層,房地(土地+建物),2房2廳1衛,0,住家用,121.5971802,25.0799557,內湖區
臺北市內湖區內湖路一段９１巷５５號三樓之２,111/07/19,2630,65.3,40.3,住宅大樓(11層含以上有電梯),19,三層/十一層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5623166,25.0888018,內湖區
臺北市內湖區東湖路１１３巷８６號二樓,111/07/19,1800,60.6,29.71,華廈(10層含以下有電梯),29,二層/六層,房地(土地+建物),2房2廳1衛,0,住家用,121.6159177,25.0718267,內湖區
臺北市內湖區內湖路三段３號八樓,111/07/19,1820,76.9,23.66,華廈(10層含以下有電梯),27,八層/十層,房地(土地+建物),2房2廳1衛,0,住家用,121.5927437,25.0842277,內湖區
臺北市內湖區新明路４２８巷１號十一樓,111/07/19,1950,75.3,31.65,住宅大樓(11層含以上有電梯),3,十一層/二十層,房地(土地+建物)+車位,2房2廳1衛,250,住家用,121.57951,25.05456,內湖區
臺北市內湖區內湖路一段２８５巷６９弄３６號四樓,111/07/18,1580,47.9,33.01,公寓(5樓含以下無電梯),39,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5688812,25.0848977,內湖區
臺北市內湖區文德路７３號四樓之１,111/07/18,6850,74.4,92.11,住宅大樓(11層含以上有電梯),14,四層/十四層,房地(土地+建物)+車位,4房2廳2衛,500,住家用,121.5820846,25.0787408,內湖區
臺北市內湖區安泰街１３９號三樓,111/07/17,1398,40,34.94,公寓(5樓含以下無電梯),31,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.616784,25.0781389,內湖區
臺北市內湖區安泰街７９巷５之１號四樓,111/07/17,1160,53.7,21.59,華廈(10層含以下有電梯),28,四層/八層,房地(土地+建物),2房2廳1衛,0,住家用,121.617244,25.0759834,內湖區
臺北市內湖區民權東路六段１８０巷１５２號十樓之３,111/07/17,3000,68.1,52.34,住宅大樓(11層含以上有電梯),11,十層/十一層,房地(土地+建物)+車位,2房2廳2衛,250,住家用,121.592418,25.0650858,內湖區
臺北市內湖區內湖路二段１１８號四樓,111/07/17,1550,53.3,29.1,公寓(5樓含以下無電梯),33,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5822715,25.079496,內湖區
臺北市內湖區內湖路一段２１７巷８號七樓,111/07/17,1880,56.9,33.06,華廈(10層含以下有電梯),39,七層/七層,房地(土地+建物),5房0廳4衛,0,住家用,121.563916,25.083672,內湖區
臺北市內湖區民權東路六段２０６巷１２５號,111/07/17,6888,58.4,117.99,華廈(10層含以下有電梯),12,"一層,二層,地下一層/五層",房地(土地+建物)+車位,5房2廳3衛,0,住家用,121.595636,25.064909,內湖區
臺北市內湖區五分街９７號四樓,111/07/16,2218,56.8,39.07,華廈(10層含以下有電梯),25,"四層,電梯樓梯間/八層",房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.6161031,25.0673239,內湖區
臺北市內湖區星雲街１５２號十五樓,111/07/16,4288,60.8,70.54,住宅大樓(11層含以上有電梯),27,"十五層,十六層/十六層",房地(土地+建物)+車位,4房2廳3衛,0,住家用,121.596009,25.0802856,內湖區
臺北市內湖區康寧路三段９９巷３９弄３２號五樓,111/07/16,2260,65.3,34.63,華廈(10層含以下有電梯),27,五層/九層,房地(土地+建物),3房2廳1衛,0,住家用,121.6100918,25.0731841,內湖區
臺北市內湖區康樂街７６巷７號四樓,111/07/16,1400,49.7,28.18,公寓(5樓含以下無電梯),38,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.6185218,25.0700129,內湖區
臺北市內湖區康樂街１３６巷１５弄２號四樓,111/07/16,850,29.2,29.09,公寓(5樓含以下無電梯),39,四層/五層,房地(土地+建物),3房1廳2衛,0,住家用,121.6183568,25.0720551,內湖區
臺北市內湖區成功路三段１６８號四樓,111/07/15,1350,30.7,44.02,華廈(10層含以下有電梯),40,四層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.59038,25.0804725,內湖區
臺北市內湖區成功路五段１５２巷９號四樓,111/07/15,6588,58.7,112.2,住宅大樓(11層含以上有電梯),26,"四層,電梯樓梯間/十二層",房地(土地+建物)+車位,5房2廳3衛,750,住家用,121.604506,25.084031,內湖區
臺北市內湖區民權東路六段４５１號七樓之２,111/07/14,6300,88.2,78.99,住宅大樓(11層含以上有電梯),14,七層/十四層,房地(土地+建物)+車位,4房2廳2衛,500,住家用,121.6046336,25.0719889,內湖區
臺北市內湖區內湖路二段１１４之１號三樓,111/07/14,2060,73.9,27.87,華廈(10層含以下有電梯),38,三層/七層,房地(土地+建物),3房2廳1衛,0,住家用,121.5819205,25.0793594,內湖區
臺北市內湖區南京東路六段１８０號二樓,111/07/14,2700,55.3,48.8,住宅大樓(11層含以上有電梯),14,二層/十一層,房地(土地+建物)+車位,2房1廳2衛,0,住家用,121.5799413,25.0557894,內湖區
臺北市內湖區文德路９０巷２０號四樓,111/07/14,1430,63.4,22.57,公寓(5樓含以下無電梯),40,四層/五層,房地(土地+建物),2房2廳2衛,0,住家用,121.5823053,25.0772067,內湖區
臺北市內湖區內湖路二段３５２號五樓之５,111/07/14,1110,58.6,18.94,住宅大樓(11層含以上有電梯),17,五層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,121.5904639,25.0819232,內湖區
臺北市內湖區民權東路六段１５０之５號十三樓之１,111/07/12,2300,56.9,40.4,住宅大樓(11層含以上有電梯),14,十三層/十四層,房地(土地+建物)+車位,2房2廳2衛,0,住家用,121.5903123,25.0683745,內湖區
臺北市內湖區康寧路一段１１６號三樓,111/07/12,1600,59.9,26.73,華廈(10層含以下有電梯),40,三層/七層,房地(土地+建物),3房0廳3衛,0,住家用,121.593333,25.0794499,內湖區
臺北市內湖區成功路五段３２號四樓,111/07/11,2436.7,57.7,42.22,住宅大樓(11層含以上有電梯),27,四層/十六層,房地(土地+建物),3房2廳2衛,0,住家用,121.6014659,25.0844431,內湖區
臺北市內湖區新豐街９６號六樓,111/07/11,6000,56.3,106.51,住宅大樓(11層含以上有電梯),10,六層/十二層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5841229,25.0605081,內湖區
臺北市內湖區康寧路三段７０巷３２號三樓,111/07/11,2450,94.7,32.04,華廈(10層含以下有電梯),14,三層/四層,房地(土地+建物)+車位,3房2廳1衛,250,住家用,121.6107714,25.0694614,內湖區
臺北市內湖區成功路四段６１巷５５號十樓,111/07/10,7050,60.9,115.82,住宅大樓(11層含以上有電梯),5,十層/十五層,房地(土地+建物)+車位,4房2廳3衛,0,住家用,121.5935435,25.0796302,內湖區
臺北市內湖區康樂街２０４之３號七樓之５,111/07/10,830,65.5,12.67,住宅大樓(11層含以上有電梯),14,七層/十一層,房地(土地+建物),1房1廳1衛,0,住家用,121.6212965,25.0763315,內湖區
臺北市內湖區文德路６２號八樓,111/07/09,2360,57.6,40.96,住宅大樓(11層含以上有電梯),38,八層/十二層,房地(土地+建物),3房2廳2衛,0,住家用,121.5811319,25.0781061,內湖區
臺北市內湖區文湖街８１巷１８號三樓,111/07/09,2070,75.4,27.47,華廈(10層含以下有電梯),27,三層/九層,房地(土地+建物),2房1廳2衛,0,住家用,121.5644214,25.0869659,內湖區
臺北市內湖區星雲街１６８巷５號十一樓,111/07/09,600,30.6,19.62,住宅大樓(11層含以上有電梯),27,十一層/十六層,房地(土地+建物)+車位,2房1廳1衛,0,住家用,121.596762,25.080619,內湖區
臺北市內湖區內湖路二段３７９號七樓,111/07/09,2500,49.2,50.85,華廈(10層含以下有電梯),33,七層/九層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5924689,25.0838925,內湖區
臺北市內湖區星雲街２１０巷１５號六樓,111/07/09,3570,67.2,53.09,住宅大樓(11層含以上有電梯),20,六層/十三層,房地(土地+建物)+車位,4房2廳2衛,250,住家用,121.5973805,25.0807944,內湖區
臺北市內湖區安泰街８４號二樓,111/07/08,950,33.2,28.61,公寓(5樓含以下無電梯),42,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.6167882,25.0763354,內湖區
臺北市內湖區內湖路一段２８５巷６７弄１０號四樓,111/07/08,1320,58.2,22.67,公寓(5樓含以下無電梯),44,四層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5671171,25.0848583,內湖區
臺北市內湖區康樂街４８巷９之５號二樓,111/07/08,1244,39.3,31.65,公寓(5樓含以下無電梯),33,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.6181243,25.0690423,內湖區
臺北市內湖區金湖路３４７巷１２１弄５號三樓,111/07/07,4800,60.1,79.87,華廈(10層含以下有電梯),17,三層/五層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5981325,25.0738758,內湖區
臺北市內湖區金龍路２２９號九樓,111/07/07,2240,62.4,35.89,住宅大樓(11層含以上有電梯),30,九層/十二層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.58683,25.088634,內湖區
臺北市內湖區文湖街２１巷８９號四樓,111/07/06,5988,54.6,112.2,住宅大樓(11層含以上有電梯),7,四層/十一層,房地(土地+建物)+車位,3房2廳2衛,550,住家用,121.5600284,25.0897453,內湖區
臺北市內湖區內湖路三段３２６巷３弄７之１號三樓,111/07/06,950,36.6,25.96,公寓(5樓含以下無電梯),41,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5840499,25.0896684,內湖區
臺北市內湖區文德路２２巷５３弄１９號五樓,111/07/06,300,47.6,6.31,華廈(10層含以下有電梯),38,五層/七層,房地(土地+建物),3房2廳1衛,0,住家用,121.5799566,25.0757607,內湖區
臺北市內湖區民權東路六段９０巷１５弄１２號四樓,111/07/06,1300,41.5,31.33,公寓(5樓含以下無電梯),38,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5866128,25.0681311,內湖區
臺北市內湖區麗山街６２巷８號三樓,111/07/06,1670,58.8,28.38,公寓(5樓含以下無電梯),45,三層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5799262,25.0814027,內湖區
臺北市內湖區成功路五段８３號二樓之５,111/07/05,2310,77.6,31.22,住宅大樓(11層含以上有電梯),14,二層/十二層,房地(土地+建物)+車位,2房2廳2衛,180,住家用,121.605282,25.073855,內湖區
臺北市內湖區江南街７１巷１６弄２３號二樓,111/07/05,2568,58.3,44.04,公寓(5樓含以下無電梯),33,"二層,三層/五層",房地(土地+建物),4房2廳3衛,0,住家用,121.5774717,25.0760551,內湖區
臺北市內湖區康寧路一段１６４巷１弄４號,111/07/04,479.3,0,7.63,透天厝,54,全/二層,房地(土地+建物),3房2廳1衛,0,住家用,121.594363,25.078635,內湖區
臺北市內湖區民權東路六段１９１巷６２弄２６號五樓,111/07/04,4530,81.4,61.1,公寓(5樓含以下無電梯),12,五層/五層,房地(土地+建物)+車位,3房2廳2衛,230,住家用,121.5971868,25.0695526,內湖區
臺北市內湖區成功路二段３１２巷３５號二樓,111/07/03,1500,48,31.25,公寓(5樓含以下無電梯),37,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5889051,25.067336,內湖區
臺北市內湖區港華街１０７巷２３號六樓,111/07/03,4630,62.8,73.72,華廈(10層含以下有電梯),11,六層/九層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5740099,25.0839808,內湖區
臺北市內湖區內湖路二段１０３巷１１９弄５０號一樓,111/07/03,2050,54.3,37.76,住宅大樓(11層含以上有電梯),39,"一層,二層/十四層",房地(土地+建物),3房2廳3衛,0,住家用,121.581835,25.08428,內湖區
臺北市內湖區內湖路一段９１巷９０號五樓之３,111/07/03,1568,93.1,16.84,華廈(10層含以下有電梯),24,五層/八層,房地(土地+建物),2房2廳1衛,0,住家用,121.5630051,25.0869338,內湖區
臺北市內湖區內湖路三段７２巷６１號十二樓,111/07/03,1868,68.1,36,住宅大樓(11層含以上有電梯),28,十二層/二十層,房地(土地+建物)+車位,2房2廳1衛,250,住家用,121.5907561,25.0887272,內湖區
臺北市內湖區康樂街７２巷１７弄７８號二樓,111/07/02,1250,40.6,30.8,公寓(5樓含以下無電梯),38,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.6166338,25.070572,內湖區
臺北市內湖區成功路五段３０號十六樓,111/07/02,2750,58.8,46.74,住宅大樓(11層含以上有電梯),27,十六層/十六層,房地(土地+建物),3房2廳2衛,0,住家用,121.6015303,25.0844779,內湖區
臺北市內湖區康寧路三段７０巷１０號九樓之１,111/07/02,2605,66.1,39.43,住宅大樓(11層含以上有電梯),17,九層/十三層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.6110981,25.0697889,內湖區
臺北市內湖區民權東路六段１４６號七樓之３,111/07/01,1020,73.5,13.87,住宅大樓(11層含以上有電梯),15,七層/十二層,房地(土地+建物)+車位,2房0廳1衛,0,住家用,121.5894075,25.0687585,內湖區
臺北市內湖區瑞光路２４１號六樓,111/07/01,2000,63.4,31.56,華廈(10層含以下有電梯),38,六層/七層,房地(土地+建物),2房2廳1衛,0,住家用,121.57781,25.0748216,內湖區
臺北市內湖區新明路２７２之１號四樓,111/07/01,5780,56.6,102.05,公寓(5樓含以下無電梯),45,四層/四層,房地(土地+建物),4房4廳5衛,0,住家用,121.583027,25.056479,內湖區
臺北市內湖區內湖路二段１７９巷７７弄５號,111/07/01,6250,0,49.58,透天厝,49,全/二層,房地(土地+建物),7房4廳4衛,0,住家用,121.583012,25.0853804,內湖區
臺北市內湖區大湖山莊街２１９巷８８號二樓,111/06/30,1800,52.7,34.18,公寓(5樓含以下無電梯),35,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.600184,25.090083,內湖區
臺北市內湖區康寧路三段７５巷１７５弄２之５號三樓,111/06/30,2258,71.3,38.44,華廈(10層含以下有電梯),15,三層/五層,房地(土地+建物)+車位,3房2廳1衛,250,住家用,121.611571,25.0772234,內湖區
臺北市內湖區安泰街６３巷８號五樓,111/06/30,816,36.4,22.4,公寓(5樓含以下無電梯),42,五層/五層,房地(土地+建物),2房1廳1衛,0,住家用,121.617187,25.0748768,內湖區
臺北市內湖區行善路５９巷２０弄２之１號四樓,111/06/29,4300,62.5,68.78,華廈(10層含以下有電梯),20,四層/九層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5783394,25.0574193,內湖區
臺北市內湖區安泰街９３號四樓之１,111/06/29,1600,41,39.04,華廈(10層含以下有電梯),14,四層/七層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.6164153,25.0768379,內湖區
臺北市內湖區大湖山莊街２１９巷３５號三樓,111/06/29,2398,50.3,47.72,公寓(5樓含以下無電梯),33,三層/五層,房地(土地+建物)+車位,4房1廳2衛,250,住家用,121.6000071,25.0895061,內湖區
臺北市內湖區內湖路一段２８５巷６８弄７號四樓,111/06/29,1580,58.4,27.06,公寓(5樓含以下無電梯),43,四層/四層,房地(土地+建物),5房0廳5衛,0,住家用,121.5669711,25.0855972,內湖區
臺北市內湖區金龍路２４９號十二樓,111/06/27,3528,59,59.77,住宅大樓(11層含以上有電梯),26,"十二層,電梯樓梯間/十五層",房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.587118,25.088952,內湖區
臺北市內湖區內湖路二段１０３巷１１９弄７號一樓,111/06/27,1170,60.8,19.23,住宅大樓(11層含以上有電梯),39,一層/十四層,房地(土地+建物),2房2廳2衛,0,住家用,121.5812385,25.0843027,內湖區
臺北市內湖區東湖路１６０巷１０弄２２號四樓,111/06/27,1350,46.1,29.29,公寓(5樓含以下無電梯),41,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.6164793,25.067412,內湖區
臺北市內湖區瑞光路７６巷５８號二樓,111/06/26,1250,76.6,16.32,公寓(5樓含以下無電梯),25,二層/五層,房地(土地+建物),2房1廳1衛,0,住家用,121.579774,25.070244,內湖區
臺北市內湖區民權東路六段２６７號五樓,111/06/25,3560,69,58.35,住宅大樓(11層含以上有電梯),15,五層/十一層,房地(土地+建物)+車位,2房2廳2衛,250,住家用,121.6012323,25.0677793,內湖區
臺北市內湖區康樂街１８６巷３５號三樓之１,111/06/25,570,53.9,10.58,華廈(10層含以下有電梯),26,三層/七層,房地(土地+建物),1房1廳1衛,0,住家用,121.6205331,25.0769338,內湖區
臺北市內湖區民權東路六段１８０巷４２弄５３號三樓之２,111/06/25,1618,58.2,27.79,華廈(10層含以下有電梯),20,三層/八層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.5912173,25.067113,內湖區
臺北市內湖區民權東路六段２８０巷４５弄３９號二樓之２,111/06/25,900,80.6,11.16,華廈(10層含以下有電梯),28,二層/七層,房地(土地+建物),1房1廳1衛,0,住家用,121.6059128,25.0703604,內湖區
臺北市內湖區金湖路４０１巷３４號九樓,111/06/25,3200,65.2,49.12,住宅大樓(11層含以上有電梯),23,九層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.6041471,25.0726613,內湖區
臺北市內湖區安泰街６２巷１號四樓,111/06/25,1250,38.9,32.16,公寓(5樓含以下無電梯),42,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.6167363,25.0749072,內湖區
臺北市內湖區民權東路六段１８０巷４２弄１３號五樓之１,111/06/25,2729,90,39.95,住宅大樓(11層含以上有電梯),4,五層/十五層,房地(土地+建物)+車位,1房1廳1衛,250,住家用,121.5922823,25.0674904,內湖區
臺北市內湖區安泰街１２５巷９號四樓,111/06/25,1265,51.6,24.51,華廈(10層含以下有電梯),25,四層/八層,房地(土地+建物),3房2廳1衛,0,住家用,121.6167246,25.0770912,內湖區
臺北市內湖區南京東路六段８７號五樓,111/06/25,2350,59.3,39.6,華廈(10層含以下有電梯),25,五層/九層,房地(土地+建物),3房2廳2衛,0,住家用,121.5770041,25.0553257,內湖區
臺北市內湖區南京東路六段１４８號十二樓之１,111/06/25,2350,78.1,30.11,住宅大樓(11層含以上有電梯),16,十二層/十二層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.5790032,25.0552455,內湖區
臺北市內湖區成功路二段４２６巷４８號三樓,111/06/25,1580,41.9,37.7,公寓(5樓含以下無電梯),35,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5884448,25.0704028,內湖區
臺北市內湖區環山路三段１６巷３弄２號二樓,111/06/24,1818,52.6,34.54,公寓(5樓含以下無電梯),41,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5790943,25.085367,內湖區
臺北市內湖區成功路三段８４號三樓,111/06/24,1620,54.5,29.71,公寓(5樓含以下無電梯),42,三層/五層,房地(土地+建物),5房0廳5衛,0,住家用,121.5893955,25.0785105,內湖區
臺北市內湖區文湖街２１巷１１６之１號,111/06/24,2310,82.6,27.97,華廈(10層含以下有電梯),14,一層/十層,房地(土地+建物),2房2廳2衛,0,住家用,121.5597785,25.0908911,內湖區
臺北市內湖區環山路二段５３巷１４號,111/06/24,1022,43.3,23.58,公寓(5樓含以下無電梯),41,一層/四層,房地(土地+建物),2房2廳1衛,0,住家用,121.5735154,25.0845281,內湖區
臺北市內湖區安康路３３４巷１號四樓,111/06/23,1614,51.3,31.48,公寓(5樓含以下無電梯),41,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.611223,25.065773,內湖區
臺北市內湖區內湖路一段４３號四樓,111/06/23,1806,46.5,38.87,公寓(5樓含以下無電梯),41,四層/五層,房地(土地+建物),4房2廳2衛,0,住家用,121.559201,25.0852112,內湖區
臺北市內湖區行善路２８９號十三樓,111/06/23,6680,74.3,97.81,住宅大樓(11層含以上有電梯),8,十三層/十四層,房地(土地+建物)+車位,3房2廳3衛,660,住家用,121.5841681,25.0616751,內湖區
臺北市內湖區金湖路１４巷１６號二樓,111/06/23,1313,59.5,22.06,公寓(5樓含以下無電梯),44,二層/四層,房地(土地+建物),3房1廳1衛,0,住家用,121.5959574,25.0839204,內湖區
臺北市內湖區內湖路一段７３７巷５０弄２５號三樓,111/06/23,1970,60.8,32.42,公寓(5樓含以下無電梯),35,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.578501,25.080875,內湖區
臺北市內湖區行善路１８９號十樓,111/06/23,3320,104.1,38.44,住宅大樓(11層含以上有電梯),1,十層/十五層,房地(土地+建物)+車位,2房1廳1衛,320,住家用,121.5819735,25.0597131,內湖區
臺北市內湖區康樂街２０巷１７號二樓,111/06/23,1044,18.7,55.71,華廈(10層含以下有電梯),27,"二層,電梯樓梯間/七層",房地(土地+建物)+車位,3房1廳2衛,0,住家用,121.6174673,25.0686856,內湖區
臺北市內湖區金湖路３２６巷５１號三樓之１,111/06/21,930,75.8,12.26,華廈(10層含以下有電梯),22,三層/六層,房地(土地+建物),1房1廳1衛,0,住家用,121.6051056,25.0744102,內湖區
臺北市內湖區文德路６６巷６９弄２２號五樓,111/06/21,1570,48.7,32.26,公寓(5樓含以下無電梯),38,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5826962,25.076534,內湖區
臺北市內湖區民權東路六段１５０之１號十三樓之８,111/06/20,970,74.7,12.98,住宅大樓(11層含以上有電梯),13,十三層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,121.5903123,25.0683745,內湖區
臺北市內湖區康樂街１８６巷２７號七樓,111/06/20,750,48.1,15.61,華廈(10層含以下有電梯),26,七層/七層,房地(土地+建物),1房1廳1衛,0,住家用,121.6203515,25.0769086,內湖區
臺北市內湖區成功路二段２５０巷２３弄６號四樓,111/06/20,1193,43.1,27.69,公寓(5樓含以下無電梯),42,四層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.5894266,25.0666074,內湖區
臺北市內湖區星雲街１６３號九樓之７,111/06/19,1036,95.2,10.88,住宅大樓(11層含以上有電梯),23,九層/十四層,房地(土地+建物),1房2廳1衛,0,住家用,121.5967013,25.0809908,內湖區
臺北市內湖區行善路１９１號三樓,111/06/19,4880,91.3,53.46,住宅大樓(11層含以上有電梯),1,三層/十五層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5820186,25.0597468,內湖區
臺北市內湖區行善路５９巷３９號六樓,111/06/19,2178,60.1,36.23,華廈(10層含以下有電梯),25,六層/八層,房地(土地+建物),3房2廳1衛,0,住家用,121.578482,25.0565509,內湖區
臺北市內湖區星雲街１４２號五樓,111/06/19,1465,53.2,27.55,公寓(5樓含以下無電梯),39,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5953164,25.0798358,內湖區
臺北市內湖區成功路五段１２號一樓,111/06/18,2598,56.7,45.79,住宅大樓(11層含以上有電梯),27,一層/十六層,房地(土地+建物),3房2廳2衛,0,住家用,121.6011142,25.0846743,內湖區
