add,date,amount,price,area,type,age,floor.height,subject,pattern,car,use,section,lon,lat
臺北市中山區長春路１９３號十三樓之１,111/01/15,7038,105.4,66.77,住宅大樓(11層含以上有電梯),12,十三層/十四層,房地(土地+建物)+車位,2房2廳2衛,0,住家用,中山區,121.538069,25.0549149
臺北市中山區復興北路２８８號十一樓之３,111/01/15,1915,90.6,21.13,住宅大樓(11層含以上有電梯),39,十一層/十四層,房地(土地+建物),1房2廳1衛,0,住家用,中山區,121.5438542,25.0590837
臺北市中山區中山北路二段２６巷２４號三樓,111/01/15,2500,76.8,32.54,華廈(10層含以下有電梯),10,三層/五層,房地(土地+建物),2房2廳2衛,0,住家用,中山區,121.521153,25.0538923
臺北市中山區五常街１１巷５號九樓之１,111/01/14,3595,93.5,46.7,住宅大樓(11層含以上有電梯),2,九層/十七層,房地(土地+建物)+車位,2房2廳2衛,220,住家用,中山區,121.537914,25.064653
臺北市中山區林森北路３０６號十四樓之７,111/01/14,905,66.9,13.52,住宅大樓(11層含以上有電梯),19,十四層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.525351,25.0560304
臺北市中山區新生北路三段７６號八樓之１,111/01/14,1020,66.5,15.35,住宅大樓(11層含以上有電梯),40,八層/十一層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.527397,25.066772
臺北市中山區錦州街４巷１０弄６號,111/01/14,2300,73.4,31.33,公寓(5樓含以下無電梯),52,一層/四層,房地(土地+建物),2房1廳1衛,0,住家用,中山區,121.5239808,25.059611
臺北市中山區建國北路三段７１號三樓之２,111/01/14,2085,77.8,26.1,住宅大樓(11層含以上有電梯),6,三層/十四層,房地(土地+建物)+車位,未知,250,住家用,中山區,121.5372958,25.0651098
臺北市中山區雙城街１９巷８號十三樓之６、十三樓之７,111/01/14,1690,82.1,20.57,住宅大樓(11層含以上有電梯),14,十三層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.5247167,25.0653095
臺北市中山區八德路二段２６７巷９弄８號三樓,111/01/14,1730,60.4,28.63,公寓(5樓含以下無電梯),40,三層/五層,房地(土地+建物),3房1廳1衛,0,住家用,中山區,121.5417465,25.0474179
臺北市中山區合江街７３巷３７號七樓,111/01/14,3160,79.4,39.8,華廈(10層含以下有電梯),40,七層/七層,房地(土地+建物),3房2廳2衛,0,住家用,中山區,121.5405156,25.058835
臺北市中山區民生東路二段１２７巷１０號五樓,111/01/13,2362,93.3,25.33,華廈(10層含以下有電梯),37,五層/五層,房地(土地+建物),2房2廳2衛,0,住家用,中山區,121.5321484,25.0587406
臺北市中山區雙城街１９巷８號八樓之２２,111/01/13,938,84.7,11.07,住宅大樓(11層含以上有電梯),14,八層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.5247167,25.0653095
臺北市中山區建國北路一段７０號二樓,111/01/13,2320,76.6,30.28,公寓(5樓含以下無電梯),55,二層/四層,房地(土地+建物),3房1廳2衛,0,住家用,中山區,121.5363554,25.0491211
臺北市中山區新生北路三段９３巷１０號,111/01/13,3550,0,33.23,透天厝,56,全/二層,房地(土地+建物),4房2廳2衛,0,住家用,中山區,121.528398,25.0676942
臺北市中山區南京東路一段６０號四樓,111/01/13,1423,79.7,17.86,住宅大樓(11層含以上有電梯),21,四層/十一層,房地(土地+建物),3房2廳2衛,0,住家用,中山區,121.5248901,25.0517985
臺北市中山區南京東路一段６２號四樓,111/01/13,1427,79.7,17.9,住宅大樓(11層含以上有電梯),21,四層/十一層,房地(土地+建物),未知,0,住家用,中山區,121.5249003,25.0519367
臺北市中山區新生北路三段６４號五樓之８,111/01/13,430,49.5,8.69,華廈(10層含以下有電梯),42,五層/十層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.5273502,25.0658428
臺北市中山區中山北路三段３６巷４號八樓,111/01/13,1900,81.4,23.34,住宅大樓(11層含以上有電梯),32,八層/十二層,房地(土地+建物),2房2廳1衛,0,住家用,中山區,121.5217232,25.065654
臺北市中山區民生東路二段８３號六樓之３５,111/01/12,958,68,14.1,華廈(10層含以下有電梯),42,六層/七層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.530773,25.0581662
臺北市中山區林森北路４０９號十樓,111/01/12,1100,46.7,23.53,住宅大樓(11層含以上有電梯),40,十層/十二層,房地(土地+建物),2房2廳1衛,0,住家用,中山區,121.525764,25.0594947
臺北市中山區建國北路三段７１號四樓之５,111/01/12,2140,79.7,27.1,住宅大樓(11層含以上有電梯),6,四層/十四層,房地(土地+建物)+車位,未知,180,住家用,中山區,121.5372958,25.0651098
臺北市中山區林森北路１１９巷８８號七樓之１,111/01/11,688,62,11.1,住宅大樓(11層含以上有電梯),33,七層/十二層,房地(土地+建物),0房1廳1衛,0,住家用,中山區,121.5278943,25.0502117
臺北市中山區新生北路一段４７巷８號,111/01/11,1420,80.5,17.64,公寓(5樓含以下無電梯),53,一層/四層,房地(土地+建物),未知,0,住家用,中山區,121.530522,25.0479156
臺北市中山區民權東路二段１３５巷１６號二樓之９,111/01/11,550,44.2,12.45,華廈(10層含以下有電梯),38,二層/七層,房地(土地+建物),1房0廳1衛,0,住家用,中山區,121.5348668,25.0636889
臺北市中山區民生東路一段７２號十樓之１,111/01/11,453,48.9,9.27,住宅大樓(11層含以上有電梯),41,十層/十二層,房地(土地+建物),未知,0,住家用,中山區,121.5265574,25.0579247
臺北市中山區新生北路二段７４號十一樓之１０,111/01/10,585,53.9,10.85,住宅大樓(11層含以上有電梯),50,"十一層,露台/十二層",房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.5271639,25.0571516
臺北市中山區錦州街５０號七樓之１９,111/01/10,990,55.7,17.77,住宅大樓(11層含以上有電梯),37,七層/十三層,房地(土地+建物),2房1廳1衛,0,住家用,中山區,121.5262997,25.0601522
臺北市中山區民生西路１６號五樓之２,111/01/10,867,56.9,15.25,住宅大樓(11層含以上有電梯),42,五層/十二層,房地(土地+建物),未知,0,住家用,中山區,121.52216,25.0577082
臺北市中山區南京東路三段１０６號十二樓,111/01/10,6890,135.8,50.74,住宅大樓(11層含以上有電梯),1,十二層/二十層,房地(土地+建物),未知,0,住家用,中山區,121.5400034,25.0517315
臺北市中山區建國北路三段７１號二樓之５,111/01/10,1950,70.8,27.09,住宅大樓(11層含以上有電梯),6,二層/十四層,房地(土地+建物)+車位,未知,210,住家用,中山區,121.5372958,25.0651098
臺北市中山區天祥路６０巷２０號四樓,111/01/10,850,44.2,19.21,公寓(5樓含以下無電梯),55,四層/四層,房地(土地+建物),2房1廳1衛,0,住家用,中山區,121.5202599,25.062097
臺北市中山區新生北路二段６２巷１２號八樓,111/01/09,5280,92,64.21,住宅大樓(11層含以上有電梯),6,八層/十九層,房地(土地+建物)+車位,4房2廳2衛,300,住家用,中山區,121.526965,25.056043
臺北市中山區新生北路二段７６號八樓,111/01/09,650,76.6,8.49,住宅大樓(11層含以上有電梯),13,八層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.527187,25.0573706
臺北市中山區林森北路３０８號五樓,111/01/09,980,71.4,13.72,住宅大樓(11層含以上有電梯),12,五層/十五層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.525367,25.056147
臺北市中山區林森北路１２１號六樓之２,111/01/09,1388,84.7,16.39,住宅大樓(11層含以上有電梯),13,六層/十五層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.5252144,25.0507717
臺北市中山區林森北路５８５號六樓之５,111/01/09,3150,64.7,48.69,住宅大樓(11層含以上有電梯),10,六層/十三層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,中山區,121.525869,25.0659915
臺北市中山區新生北路三段１號七樓之１５,111/01/09,730,67.4,10.82,住宅大樓(11層含以上有電梯),41,七層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.5281547,25.0628945
臺北市中山區興安街８０巷６號三樓,111/01/08,1888,70.1,26.94,公寓(5樓含以下無電梯),52,三層/四層,房地(土地+建物),3房2廳1衛,0,住家用,中山區,121.5413729,25.0556494
臺北市中山區新生北路二段１２３巷３５號二樓,111/01/08,1175,63,18.65,公寓(5樓含以下無電梯),55,二層/三層,房地(土地+建物),3房1廳1衛,0,住家用,中山區,121.5287434,25.0594504
臺北市中山區五常街１１巷５號十一樓之１,111/01/08,4080,100.1,58.21,住宅大樓(11層含以上有電梯),2,十一層/十七層,房地(土地+建物)+車位,2房2廳2衛,470,住家用,中山區,121.537914,25.064653
臺北市中山區伊通街１９巷２１號,111/01/08,2830,97.1,29.15,公寓(5樓含以下無電梯),38,一層/五層,房地(土地+建物),3房2廳1衛,0,住家用,中山區,121.5356399,25.0489785
臺北市中山區建國北路三段７１號十一樓,111/01/08,1948,76.7,25.18,住宅大樓(11層含以上有電梯),6,十一層/十四層,房地(土地+建物)+車位,未知,210,住家用,中山區,121.5372958,25.0651098
臺北市中山區建國北路三段７１號十三樓,111/01/08,1988,78.4,25.18,住宅大樓(11層含以上有電梯),6,十三層/十四層,房地(土地+建物)+車位,未知,210,住家用,中山區,121.5372958,25.0651098
臺北市中山區建國北路三段７１號十一樓之９,111/01/08,2580,75.2,37.27,住宅大樓(11層含以上有電梯),6,十一層/十四層,房地(土地+建物)+車位,未知,380,住家用,中山區,121.5372958,25.0651098
臺北市中山區南京東路三段１１２號四樓,111/01/07,4568,118,46.14,住宅大樓(11層含以上有電梯),1,四層/二十層,房地(土地+建物)+車位,未知,345,住家用,中山區,121.5401823,25.0517357
臺北市中山區吉林路４５６巷３７號三樓,111/01/07,1350,58.9,22.91,公寓(5樓含以下無電梯),54,三層/四層,房地(土地+建物),3房2廳2衛,0,住家用,中山區,121.5286307,25.0670958
臺北市中山區雙城街４３巷７號六樓之７,111/01/07,552,58.6,9.43,華廈(10層含以下有電梯),43,六層/七層,房地(土地+建物),未知,0,住家用,中山區,121.5249236,25.0675611
臺北市中山區錦州街５０號六樓之２５,111/01/06,442,47.1,9.38,住宅大樓(11層含以上有電梯),37,六層/十三層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.5262997,25.0601522
臺北市中山區新生北路三段８２巷１８號二樓之６,111/01/06,1030,66.3,15.52,華廈(10層含以下有電梯),29,二層/六層,房地(土地+建物),2房1廳1衛,0,住家用,中山區,121.5269078,25.0669553
臺北市中山區長安東路二段１６０號五樓,111/01/06,6630,95.6,69.35,住宅大樓(11層含以上有電梯),19,五層/十四層,房地(土地+建物)+車位,2房2廳2衛,600,住家用,中山區,121.5392664,25.048235
臺北市中山區新生北路三段１６號六樓,111/01/06,960,74.9,12.82,住宅大樓(11層含以上有電梯),9,六層/十一層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.5273983,25.0634069
臺北市中山區北安路６０８巷５弄１８號,111/01/06,5298,84.2,62.93,華廈(10層含以下有電梯),28,一層/八層,房地(土地+建物)+車位,中正區,250,住家用,中山區,121.5496072,25.0824652
臺北市中山區四平街１５號,111/01/06,4100,121.3,33.79,華廈(10層含以下有電梯),50,一層/七層,房地(土地+建物),2房1廳0衛,0,住家用,中山區,121.5309161,25.0537472
臺北市中山區松江路４１０號五樓之１,111/01/05,3285,103,37.79,住宅大樓(11層含以上有電梯),6,五層/十七層,房地(土地+建物)+車位,2房2廳1衛,320,住家用,中山區,121.5329723,25.0643608
臺北市中山區復興北路４０２巷１２號四樓,111/01/05,3819,88,43.4,華廈(10層含以下有電梯),38,四層/七層,房地(土地+建物),3房2廳2衛,0,住家用,中山區,121.543181,25.0616726
臺北市中山區南京東路一段１３２巷３０號四樓之１,111/01/05,730,59.9,12.18,華廈(10層含以下有電梯),20,四層/八層,房地(土地+建物),0房0廳1衛,0,住家用,中山區,121.5266191,25.0500406
臺北市中山區八德路二段１００號八樓,111/01/05,6850,80.6,84.98,住宅大樓(11層含以上有電梯),9,八層/二十層,房地(土地+建物)+車位,3房2廳3衛,0,住家用,中山區,121.5361925,25.0457834
臺北市中山區林森北路１３３巷２６號六樓之３,111/01/05,510,67.1,7.6,華廈(10層含以下有電梯),13,六層/七層,房地(土地+建物),未知,0,住家用,中山區,121.5260411,25.0508427
臺北市中山區建國北路二段１０９號十一樓,111/01/05,2720,73,37.26,住宅大樓(11層含以上有電梯),36,十一層/十二層,房地(土地+建物),3房2廳2衛,0,住家用,中山區,121.5373922,25.0593576
臺北市中山區明水路４７９號三樓,111/01/04,5140,91.4,73.23,住宅大樓(11層含以上有電梯),26,三層/十二層,房地(土地+建物)+車位,4房2廳2衛,500,住家用,中山區,121.5516799,25.0780792
臺北市中山區農安街４５號八樓之３,111/01/04,750,65,11.55,華廈(10層含以下有電梯),46,八層/十層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.5265509,25.0649835
臺北市中山區吉林路８巷１２號,111/01/04,4920,79.5,61.89,華廈(10層含以下有電梯),13,一層/七層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,中山區,121.5295021,25.04947574
臺北市中山區德惠街８２號四樓,111/01/03,836,30.3,27.57,華廈(10層含以下有電梯),40,四層/七層,房地(土地+建物),3房2廳2衛,0,住家用,中山區,121.5284533,25.0665539
臺北市中山區德惠街８２號五樓,111/01/03,836,30.3,27.57,華廈(10層含以下有電梯),40,五層/七層,房地(土地+建物),3房2廳2衛,0,住家用,中山區,121.5284533,25.0665539
臺北市中山區德惠街８２號六樓,111/01/03,836,30.3,27.57,華廈(10層含以下有電梯),40,六層/七層,房地(土地+建物),3房2廳2衛,0,住家用,中山區,121.5284533,25.0665539
臺北市中山區雙城街１９巷８號三樓之１５,111/01/03,1260,77.7,16.23,住宅大樓(11層含以上有電梯),14,三層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.5247167,25.0653095
臺北市中山區建國北路三段１１３巷１９弄２號二樓,111/01/03,1100,32.5,33.88,公寓(5樓含以下無電梯),39,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,中山區,121.535982,25.067186
臺北市中山區長安東路二段１６６號二樓之３,111/01/03,2500,60.7,41.21,住宅大樓(11層含以上有電梯),6,二層/十四層,房地(土地+建物)+車位,2房1廳1衛,0,住家用,中山區,121.5397491,25.0482279
臺北市中山區長安東路二段１７８號十一樓之２,111/01/03,3000,71,46.54,住宅大樓(11層含以上有電梯),33,十一層/十二層,房地(土地+建物)+車位,3房2廳2衛,220,住家用,中山區,121.5405279,25.0481939
臺北市中山區南京東路三段１９４巷５號五樓之３,111/01/03,1208,82.1,16.33,華廈(10層含以下有電梯),31,五層/五層,房地(土地+建物)+車位,1房1廳1衛,150,住家用,中山區,121.5425408,25.0511125
臺北市中山區錦州街１５９號六樓之４,111/01/02,845,64.2,13.17,住宅大樓(11層含以上有電梯),42,六層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.529948,25.0604579
臺北市中山區南京東路三段１０８號三樓,111/01/02,6750,124.3,61.65,住宅大樓(11層含以上有電梯),1,三層/二十層,房地(土地+建物)+車位,未知,375,住家用,中山區,121.5400928,25.051711
臺北市中山區吉林路４４７巷１２號四樓,111/01/02,1600,53.4,29.97,公寓(5樓含以下無電梯),37,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,中山區,121.5310312,25.0672757
臺北市中山區南京東路三段１１０號五樓,111/01/01,4946,123.5,47.47,住宅大樓(11層含以上有電梯),1,五層/二十層,房地(土地+建物)+車位,未知,365,住家用,中山區,121.5401826,25.0516993
臺北市中山區南京東路三段１１２號五樓,111/01/01,4763,123.5,46.14,住宅大樓(11層含以上有電梯),1,五層/二十層,房地(土地+建物)+車位,未知,345,住家用,中山區,121.5401823,25.0517357
臺北市中山區雙城街１９巷８號二樓之１５,111/01/01,815,79.5,10.25,住宅大樓(11層含以上有電梯),14,二層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,中山區,121.5247167,25.0653095
臺北市中山區五常街１１巷５號十樓之１,111/01/01,3605,94.4,46.7,住宅大樓(11層含以上有電梯),2,十層/十七層,房地(土地+建物)+車位,2房2廳2衛,200,住家用,中山區,121.537914,25.064653
臺北市中山區五常街１１巷５號四樓之１,111/01/01,4520,82.6,63.53,住宅大樓(11層含以上有電梯),2,四層/十七層,房地(土地+建物)+車位,3房2廳2衛,220,住家用,中山區,121.537914,25.064653
臺北市中山區樂群二路１８０號七樓,111/01/01,3088,65.7,47.01,華廈(10層含以下有電梯),22,七層/八層,房地(土地+建物),3房2廳2衛,0,住家用,中山區,121.5581629,25.079455
臺北市中山區民權東路三段１６號十一樓之１,111/01/01,5033,84.2,59.81,住宅大樓(11層含以上有電梯),25,"十一層,電梯樓梯間/十五層",房地(土地+建物)+車位,3房2廳2衛,0,住家用,中山區,121.5401308,25.0621173
臺北市中正區南昌路一段５１巷３弄２號四樓之３,111/10/21,225,22.1,10.18,華廈(10層含以下有電梯),11,四層/五層,建物,未知,0,住家用,中正區,121.5175942,25.0315556
臺北市中正區重慶南路三段１號四樓之３,111/10/10,3250,65.1,49.95,住宅大樓(11層含以上有電梯),45,四層/十二層,房地(土地+建物),3房2廳2衛,0,住家用,中正區,121.515492,25.0296645
臺北市中正區惠安街７號六樓之６,111/10/07,1210,56.1,21.58,華廈(10層含以下有電梯),42,六層/七層,房地(土地+建物),3房2廳1衛,0,住家用,中正區,121.5074812,25.028335
臺北市中正區詔安街５４號二樓,111/10/07,1850,50,37.02,公寓(5樓含以下無電梯),46,"二層,陽臺/四層",房地(土地+建物),3房2廳2衛,0,住家用,中正區,121.5138176,25.0249511
臺北市中正區忠孝西路一段５０號十六樓之１６,111/10/04,2330,84,27.73,住宅大樓(11層含以上有電梯),32,十六層/二十七層,房地(土地+建物),0房2廳1衛,0,住家用,中正區,121.5158375,25.0462921
臺北市中正區和平西路一段５９號十二樓之１０,111/10/03,1532,125,12.26,住宅大樓(11層含以上有電梯),14,十二層/十四層,房地(土地+建物),0房1廳1衛,0,住家用,中正區,121.5194887,25.026712
臺北市中正區臨沂街７５巷２之７號二樓,111/10/03,2280,59.1,38.55,公寓(5樓含以下無電梯),52,二層/四層,房地(土地+建物),4房2廳2衛,0,住家用,中正區,121.5287699,25.0345975
臺北市中正區牯嶺街４４號三樓,111/10/02,1500,75.4,19.9,公寓(5樓含以下無電梯),45,三層/五層,房地(土地+建物),2房2廳1衛,0,住家用,中正區,121.5167923,25.0293721
臺北市中正區濟南路二段１７號五樓,111/10/02,3130,98.6,31.75,華廈(10層含以下有電梯),50,五層/六層,房地(土地+建物),3房2廳2衛,0,住家用,中正區,121.527769,25.0413101
臺北市中正區羅斯福路二段４８巷７號五樓,111/09/30,725,122.8,5.9,住宅大樓(11層含以上有電梯),16,五層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,中正區,121.5212539,25.0275577
臺北市中正區南海路１０３號二樓之７,111/09/30,1200,56.2,21.37,華廈(10層含以下有電梯),42,二層/七層,房地(土地+建物),3房1廳1衛,0,住家用,中正區,121.5076462,25.027939
臺北市中正區中華路二段１５７號七樓,111/09/29,580,22.3,26.04,華廈(10層含以下有電梯),35,七層/七層,房地(土地+建物),3房2廳2衛,0,住家用,中正區,121.5042348,25.0311326
臺北市中正區延平南路１９２巷４號二樓,111/09/27,1300,77.5,16.78,房地(土地+建物),51,二層/四層,房地(土地+建物),3房1廳1衛,0,住家用,中正區,121.5076253,25.0361584
臺北市中正區延平南路２１６巷３號四樓,111/09/26,2000,52.5,38.08,華廈(10層含以下有電梯),48,"四層,陽臺/七層",房地(土地+建物),3房2廳2衛,0,住家用,中正區,121.5071794,25.0343807
臺北市中正區重慶南路三段１８０號七樓之３,111/09/25,2600,53.4,48.68,住宅大樓(11層含以上有電梯),33,七層/十二層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,中正區,121.516559,25.022891
臺北市中正區和平西路一段１６１號三樓,111/09/24,1020,68.7,14.84,華廈(10層含以下有電梯),43,三層/七層,房地(土地+建物),1房0廳1衛,0,住家用,中正區,121.5149547,25.0277572
臺北市中正區忠孝東路一段８４巷２號三樓之１,111/09/23,3450,129.7,28.09,住宅大樓(11層含以上有電梯),1,三層/十二層,房地(土地+建物)+車位,1房2廳1衛,230,住家用,中正區,121.5241568,25.0442098
臺北市中正區忠孝西路一段５０號十六樓之３４,111/09/22,1188,81.7,14.55,住宅大樓(11層含以上有電梯),32,十六層/二十七層,房地(土地+建物),0房1廳1衛,0,住家用,中正區,121.51583,25.046222
臺北市中正區臨沂街１９巷１９號二樓,111/09/21,3850,85.2,45.18,華廈(10層含以下有電梯),10,二層/五層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,中正區,121.5312152,25.0418869
臺北市中正區忠孝西路一段５０號十八樓之１０,111/09/21,1190,82,14.51,住宅大樓(11層含以上有電梯),32,十八層/二十七層,房地(土地+建物),0房1廳1衛,0,住家用,中正區,121.5158366,25.0462631
臺北市中正區水源路７７號十二樓之１,111/09/21,4200,98.5,45.22,住宅大樓(11層含以上有電梯),3,十二層/十五層,房地(土地+建物)+車位,3房2廳2衛,200,住家用,中正區,121.5199766,25.0211365
臺北市中正區汀州路一段１８２號五樓,111/09/21,1400,57.1,24.53,公寓(5樓含以下無電梯),34,五層/五層,房地(土地+建物),3房0廳3衛,0,住家用,中正區,121.5089084,25.0282726
臺北市中正區廈門街１３７號五樓之３,111/09/18,1640,73.9,22.23,住宅大樓(11層含以上有電梯),4,五層/十二層,房地(土地+建物)+車位,1房1廳1衛,150,住家用,中正區,121.5174985,25.022104
臺北市中正區羅斯福路二段４８巷５號七樓,111/09/18,1750,117.9,14.84,住宅大樓(11層含以上有電梯),16,七層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,中正區,121.5211582,25.027742
臺北市中正區廈門街１３７號六樓之１,111/09/16,2000,71.5,27.96,住宅大樓(11層含以上有電梯),4,六層/十二層,房地(土地+建物)+車位,1房2廳1衛,0,住家用,中正區,121.5174985,25.022104
臺北市中正區仁愛路一段４７號,111/09/13,6000,104,57.72,住宅大樓(11層含以上有電梯),24,一層/十六層,房地(土地+建物)+車位,未知,0,住家用,中正區,121.5242245,25.0387667
臺北市中正區忠孝東路一段８４巷２號十一樓之３,111/09/12,1536,146.6,10.48,住宅大樓(11層含以上有電梯),1,十一層/十二層,房地(土地+建物),1房0廳1衛,0,住家用,中正區,121.5241568,25.0442098
臺北市中正區開封街一段４８號九樓之８,111/09/11,838,80.9,10.36,住宅大樓(11層含以上有電梯),15,九層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,中正區,121.5120775,25.0458101
臺北市中正區寧波東街９巷９號六樓之３,111/09/09,1400,142.1,9.86,華廈(10層含以下有電梯),23,六層/六層,房地(土地+建物),1房0廳1衛,0,住家用,中正區,121.5196263,25.0328517
臺北市中正區仁愛路二段１０２號五樓,111/09/09,6980,106.3,71.93,住宅大樓(11層含以上有電梯),23,五層/十一層,房地(土地+建物)+車位,3房2廳2衛,400,住家用,中正區,121.5323,25.0379159
臺北市中正區廈門街１３１巷６號四樓,111/09/09,3000,60,50.02,華廈(10層含以下有電梯),29,四層/五層,二層/十五層,4房2廳2衛,200,住家用,中正區,121.5181542,25.0225866
臺北市中正區仁愛路一段２３巷１７號三樓,111/09/08,6418,105.1,63.86,華廈(10層含以下有電梯),8,三層/六層,房地(土地+建物)+車位,3房2廳2衛,400,住家用,中正區,121.5233861,25.0397952
臺北市中正區中華路一段２５號六樓之５,111/09/07,200,47.4,4.22,住宅大樓(11層含以上有電梯),39,六層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,中正區,121.5098564,25.046216
臺北市中正區羅斯福路二段３０巷１２號三樓,111/09/05,2550,86.8,29.38,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,中正區,121.5207732,25.0279827
臺北市中正區辛亥路一段８號六樓之３,111/09/05,5380,128.3,41.92,住宅大樓(11層含以上有電梯),4,六層/十五層,房地(土地+建物),3房2廳2衛,0,住家用,中正區,121.528263,25.0184074
臺北市中正區羅斯福路一段８３巷２號三樓之１２,111/09/04,1500,138.7,10.81,住宅大樓(11層含以上有電梯),13,三層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,中正區,121.5198493,25.03139
臺北市中正區南昌路二段２０３號七樓之３,111/09/04,1040,98.3,10.58,住宅大樓(11層含以上有電梯),17,七層/十一層,房地(土地+建物),1房1廳1衛,0,住家用,中正區,121.5233726,25.0251125
臺北市中正區仁愛路一段２３巷１７號四樓,111/09/03,6518,106.8,63.86,華廈(10層含以下有電梯),8,四層/六層,房地(土地+建物)+車位,3房2廳2衛,400,住家用,中正區,121.5233861,25.0397952
臺北市中正區愛國東路７４巷２５號五樓之２,111/09/03,1900,123.8,15.35,華廈(10層含以下有電梯),14,五層/八層,房地(土地+建物),1房1廳1衛,0,住家用,中正區,121.518999,25.0331401
臺北市中正區同安街４３巷６弄２號四樓,111/09/03,2900,64.2,45.2,公寓(5樓含以下無電梯),36,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,中正區,121.5223292,25.0244752
臺北市中正區杭州南路一段１１５號八樓之２,111/09/02,3507.5,80.8,43.41,華廈(10層含以下有電梯),45,八層/十層,房地(土地+建物),4房1廳2衛,0,住家用,中正區,121.5249506,25.0370004
臺北市中正區忠孝東路一段８４巷２號六樓之３,111/09/02,2350,133.4,17.62,住宅大樓(11層含以上有電梯),1,六層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,中正區,121.5241568,25.0442098
臺北市中正區杭州南路一段１４３巷２９號四樓,111/09/01,2100,37.8,55.54,華廈(10層含以下有電梯),16,四層/七層,房地(土地+建物)+車位,2房2廳2衛,0,住家用,中正區,121.5267054,25.0358187
臺北市中正區和平西路一段５９號六樓之１０,111/09/01,1430,116.6,12.26,住宅大樓(11層含以上有電梯),14,六層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,中正區,121.5194887,25.026712
臺北市中正區羅斯福路三段１３６號十七樓之１,111/08/31,13200,115.3,114.47,住宅大樓(11層含以上有電梯),1,十七層/二十二層,房地(土地+建物)+車位,3房2廳3衛,0,住家用,中正區,121.5282674,25.0203345
臺北市中正區臨沂街５７巷３６號三樓之１,111/08/30,6350,113.8,61.22,華廈(10層含以下有電梯),13,三層/七層,房地(土地+建物)+車位,1房0廳2衛,350,住家用,中正區,121.531161,25.0374479
臺北市中正區思源街１２之６號八樓,111/08/29,3350,67.2,49.82,住宅大樓(11層含以上有電梯),22,八層/十二層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,中正區,121.5315222,25.0147674
臺北市中正區羅斯福路三段２號二十一樓之２,111/08/29,9998.9,83.8,119.28,住宅大樓(11層含以上有電梯),5,二十一層/二十四層,房地(土地+建物)+車位,4房2廳3衛,0,住家用,中正區,121.5270828,25.0213709
臺北市中正區青島東路４號五樓之９,111/08/28,3215,80.6,39.87,華廈(10層含以下有電梯),40,五層/七層,房地(土地+建物),3房2廳2衛,0,住家用,中正區,121.5215871,25.043849
臺北市中正區仁愛路二段１５巷２３號三樓,111/08/27,2700,85.5,31.56,公寓(5樓含以下無電梯),48,"三層,陽臺/四層",房地(土地+建物),3房2廳1衛,0,住家用,中正區,121.5258951,25.0389432
臺北市中正區紹興南街１８之９號三樓,111/08/27,960,77.3,12.43,華廈(10層含以下有電梯),26,三層/六層,房地(土地+建物),1房1廳1衛,0,住家用,中正區,121.5236788,25.0399012
臺北市中正區廈門街３７號二樓,111/08/27,1280,48.4,26.45,公寓(5樓含以下無電梯),49,二層/五層,房地(土地+建物),1房2廳1衛,0,住家用,中正區,121.5178124,25.0260702
臺北市中正區杭州南路一段７９號十樓之２,111/08/26,3450,81.7,42.24,住宅大樓(11層含以上有電梯),40,十層/十一層,房地(土地+建物),4房2廳2衛,0,住家用,中正區,121.5257278,25.0393263
