add,date,amount,price,area,type,age,floor.height,subject,pattern,car,use,lon,lat,section
臺北市文山區興隆路二段２１７巷２弄６號二樓,111/07/15,1800,45.8,39.29,公寓(5樓含以下無電梯),48,"二層,陽臺/四層",房地(土地+建物),3房2廳2衛,0,住家用,121.5501809,25.0015932,文山區
臺北市文山區興順街１５５之２號十四樓,111/07/15,2098,68.7,30.55,住宅大樓(11層含以上有電梯),22,十四層/十四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5450965,25.0012233,文山區
臺北市文山區和平東路四段６６巷１１號十六樓,111/07/15,3465,46.1,84.44,住宅大樓(11層含以上有電梯),25,十六層/十六層,房地(土地+建物)+車位,3房1廳4衛,200,住家用,121.5646427,25.0054305,文山區
臺北市文山區和平東路四段６６巷１３號十六樓,111/07/15,3465,46.4,83.91,住宅大樓(11層含以上有電梯),25,十六層/十六層,房地(土地+建物)+車位,2房2廳1衛,200,住家用,121.5655079,25.007244,文山區
臺北市文山區興隆路三段３１９號五樓,111/07/14,2300,52.4,43.91,住宅大樓(11層含以上有電梯),6,五層/十七層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5590206,24.9913191,文山區
臺北市文山區萬芳路１８號二樓,111/07/14,1750,43.9,39.83,住宅大樓(11層含以上有電梯),17,二層/十二層,房地(土地+建物)+車位,2房1廳1衛,0,住家用,121.5703564,24.9958805,文山區
臺北市文山區辛亥路四段２２２巷２３號五樓,111/07/14,970,38.6,25.14,公寓(5樓含以下無電梯),42,五層/五層,房地(土地+建物),2房2廳1衛,0,住家用,121.55397,25.0024249,文山區
臺北市文山區指南路三段４１號三樓,111/07/13,500,13.5,37.1,公寓(5樓含以下無電梯),39,三層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.5799438,24.9844005,文山區
臺北市文山區景興路１０巷２號十三樓之３,111/07/13,2816,63.4,49.58,住宅大樓(11層含以上有電梯),14,十三層/十四層,房地(土地+建物)+車位,3房2廳2衛,250,住家用,121.5440822,24.9983118,文山區
臺北市文山區興隆路二段１４８號三樓,111/07/12,600,41.8,14.34,公寓(5樓含以下無電梯),48,"三層,陽臺/四層",房地(土地+建物),3房2廳2衛,0,住家用,121.5509449,25.0013618,文山區
臺北市文山區興隆路四段１０９巷３２弄８號二樓,111/07/12,1966,56.3,34.89,住宅大樓(11層含以上有電梯),23,二層/十二層,房地(土地+建物),3房2廳2衛,0,住家用,121.5632865,24.9861678,文山區
臺北市文山區育英街７９號三樓之２,111/07/12,1620,77.7,20.85,華廈(10層含以下有電梯),2,三層/七層,房地(土地+建物),1房1廳1衛,0,住家用,121.5387575,24.9924876,文山區
臺北市文山區萬慶街５１巷１１號十一樓,111/07/11,455,0,6.51,住宅大樓(11層含以上有電梯),16,十一層/十三層,房地(土地+建物)+車位,1房2廳2衛,0,住家用,121.5383049,24.993199,文山區
臺北市文山區興隆路四段６６巷１３號四樓,111/07/11,993,50.8,19.54,公寓(5樓含以下無電梯),46,"四層,陽臺/四層",房地(土地+建物),2房2廳1衛,0,住家用,121.5608718,24.9846912,文山區
臺北市文山區木新路二段１１１巷６弄４號三樓,111/07/11,1390,51.4,27.03,公寓(5樓含以下無電梯),39,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.569884,24.983997,文山區
臺北市文山區育英街７９號四樓,111/07/10,1735,79.2,24.42,華廈(10層含以下有電梯),2,四層/七層,房地(土地+建物)+車位,1房1廳1衛,140,住家用,121.5387575,24.9924876,文山區
臺北市文山區興隆路四段１３３號十六樓,111/07/10,1060,66.4,15.96,住宅大樓(11層含以上有電梯),27,十六層/十六層,房地(土地+建物),1房1廳1衛,0,住家用,121.5615454,24.9853411,文山區
臺北市文山區興隆路四段１６５巷５３號五樓,111/07/10,980,42.6,22.99,公寓(5樓含以下無電梯),29,五層/五層,房地(土地+建物),1房2廳1衛,0,住家用,121.5643676,24.9844533,文山區
臺北市文山區景華街１１４號三樓,111/07/10,1333,53.9,24.73,公寓(5樓含以下無電梯),42,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5465282,24.995232,文山區
臺北市文山區汀州路四段２５７號八樓,111/07/09,3500,60.2,58.14,住宅大樓(11層含以上有電梯),12,八層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5354931,25.0039141,文山區
臺北市文山區三福街５５號二樓,111/07/09,1580,57.1,27.65,公寓(5樓含以下無電梯),47,"二層,陽臺/四層",房地(土地+建物),3房2廳1衛,0,住家用,121.5436956,24.9977864,文山區
臺北市文山區木柵路四段１４１號六樓之５,111/07/09,2000,73.7,27.13,住宅大樓(11層含以上有電梯),11,六層/十九層,房地(土地+建物),2房2廳1衛,0,住家用,121.5742202,24.9982015,文山區
臺北市文山區政大三街１３號三樓,111/07/09,1870,47.2,39.63,華廈(10層含以下有電梯),26,"三層,電梯樓梯間/五層",房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5808471,24.986081,文山區
臺北市文山區辛亥路五段１１４號五樓,111/07/08,1250,35.5,35.23,公寓(5樓含以下無電梯),41,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.552521,24.9978486,文山區
臺北市文山區育英街７９號二樓之１,111/07/06,1638,79.2,20.67,華廈(10層含以下有電梯),2,二層/七層,房地(土地+建物),1房1廳1衛,0,住家用,121.5387575,24.9924876,文山區
臺北市文山區景豐街３７巷５號二樓,111/07/06,1330,46.3,28.7,公寓(5樓含以下無電梯),45,二層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.5455667,25.0002307,文山區
臺北市文山區羅斯福路五段２１８巷１１號二樓,111/07/06,1885,65,28.99,公寓(5樓含以下無電梯),42,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5380599,25.0020207,文山區
臺北市文山區羅斯福路六段３９巷８號,111/07/06,1480,69.9,21.18,公寓(5樓含以下無電梯),53,一層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.5409972,24.9984978,文山區
臺北市文山區永安街４２號,111/07/05,1420,30.6,46.37,公寓(5樓含以下無電梯),32,一層/五層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5697408,24.9863374,文山區
臺北市文山區景文街１號十樓,111/07/05,880,65.9,13.36,住宅大樓(11層含以上有電梯),18,十層/十三層,房地(土地+建物),1房1廳1衛,0,住家用,121.5415209,24.9932491,文山區
臺北市文山區景興路４２巷６弄１號二樓,111/07/04,1930,54.7,35.3,公寓(5樓含以下無電梯),47,"二層,陽臺/四層",房地(土地+建物),1房2廳2衛,0,住家用,121.5430631,24.9970188,文山區
臺北市文山區景福街５４巷５弄１號十四樓,111/07/04,1200,64,18.75,住宅大樓(11層含以上有電梯),23,十四層/十五層,房地(土地+建物),3房2廳2衛,0,住家用,121.537186,25.0000055,文山區
臺北市文山區福興路６３巷２弄４號二樓,111/07/03,900,31.1,28.98,公寓(5樓含以下無電梯),47,"二層,陽臺/四層",房地(土地+建物),3房2廳1衛,0,住家用,121.5496621,25.0036824,文山區
臺北市文山區木柵路二段１０９巷１００弄４０之１號四樓,111/07/03,428,48.5,8.82,住宅大樓(11層含以上有電梯),26,四層/十七層,房地(土地+建物),1房0廳1衛,0,住家用,121.5624108,24.9920444,文山區
臺北市文山區樟新街４８巷１１號七樓,111/07/03,1978,58.8,33.62,華廈(10層含以下有電梯),29,七層/七層,房地(土地+建物),4房2廳2衛,0,住家用,121.5550331,24.9779734,文山區
臺北市文山區秀明路二段１６５號三樓之１,111/07/03,3386,56.7,59.18,住宅大樓(11層含以上有電梯),15,三層/十三層,房地(土地+建物)+車位,3房2廳2衛,250,住家用,121.5769356,24.9902013,文山區
臺北市文山區景興路３００號十七樓之６,111/07/02,1760,75.4,32.99,住宅大樓(11層含以上有電梯),2,十七層/二十七層,房地(土地+建物)+車位,2房2廳1衛,260,住家用,121.541998,24.9887569,文山區
臺北市文山區木柵路二段１０９巷１００弄６４之１號十樓,111/07/02,1048,52,20.14,住宅大樓(11層含以上有電梯),26,十層/十七層,房地(土地+建物),2房1廳1衛,0,住家用,121.561954,24.9927885,文山區
臺北市文山區辛亥路四段１０１巷１３０號四樓,111/07/02,2065,52.6,39.26,華廈(10層含以下有電梯),33,四層/五層,房地(土地+建物),4房2廳2衛,0,住家用,121.5605926,25.0059957,文山區
臺北市文山區福興路７８巷２０弄２８號三樓,111/07/02,1200,44,27.26,公寓(5樓含以下無電梯),42,三層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.5517901,25.0047296,文山區
臺北市文山區景興路２６２號十三樓之３,111/07/02,618,70,8.83,住宅大樓(11層含以上有電梯),13,十三層/十五層,房地(土地+建物),1房1廳1衛,0,住家用,121.5427503,24.9901061,文山區
臺北市文山區辛亥路五段６９之１號八樓,111/07/01,1150,72.2,15.82,住宅大樓(11層含以上有電梯),7,八層/十一層,房地(土地+建物)+車位,0房1廳1衛,150,住家用,121.5533332,24.9982276,文山區
臺北市文山區木新路二段１３１號二樓,111/06/30,1390,42,33.12,公寓(5樓含以下無電梯),38,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.569328,24.983994,文山區
臺北市文山區興隆路三段３０４巷３２之１６號二樓,111/06/29,3000,50.2,71.85,華廈(10層含以下有電梯),8,二層/七層,房地(土地+建物)+車位,4房2廳2衛,340,住家用,121.5551521,24.9960867,文山區
臺北市文山區興隆路三段１８５巷５弄１６號五樓,111/06/29,1126,35.7,31.51,公寓(5樓含以下無電梯),39,五層/五層,房地(土地+建物),5房2廳3衛,0,住家用,121.561334,24.9960909,文山區
臺北市文山區景豐街６２巷２１號五樓,111/06/29,2190,60.8,36.02,華廈(10層含以下有電梯),28,五層/八層,房地(土地+建物),3房2廳2衛,0,住家用,121.545956,25.001338,文山區
臺北市文山區木新路二段１１１巷４號五樓,111/06/29,1100,45,24.44,公寓(5樓含以下無電梯),39,五層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.570009,24.9840462,文山區
臺北市文山區汀州路四段２６９號二樓,111/06/28,2400,44.4,54.05,住宅大樓(11層含以上有電梯),12,二層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5359116,25.0012584,文山區
臺北市文山區興隆路四段１０９巷１３１號九樓,111/06/28,1301.2,22.3,58.29,華廈(10層含以下有電梯),9,九層/九層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5654188,24.9871315,文山區
臺北市文山區興隆路三段１８１巷５弄８號二樓,111/06/27,1668,58.8,28.37,公寓(5樓含以下無電梯),53,二層/三層,房地(土地+建物),5房0廳5衛,0,住家用,121.5609654,24.9967894,文山區
臺北市文山區秀明路二段９２巷１０號四樓,111/06/27,1280,40.9,31.29,公寓(5樓含以下無電梯),40,四層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.575967,24.991252,文山區
臺北市文山區辛亥路四段２２２巷１５號,111/06/27,1786,51,35.04,公寓(5樓含以下無電梯),42,一層/五層,房地(土地+建物),6房6廳6衛,0,住家用,121.5544829,25.0022941,文山區
臺北市文山區興隆路三段２０７巷１６弄１８號,111/06/27,1330,47.6,27.96,公寓(5樓含以下無電梯),38,一層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.5619554,24.9941309,文山區
臺北市文山區羅斯福路六段１５９巷１５號,111/06/27,4750,59.5,79.81,華廈(10層含以下有電梯),32,一層/九層,房地(土地+建物)+車位,5房2廳3衛,500,住家用,121.5410379,24.9972968,文山區
臺北市文山區景豐街３７巷４號二樓,111/06/27,1680,54.7,30.72,公寓(5樓含以下無電梯),46,"二層,陽臺/四層",房地(土地+建物),4房2廳2衛,0,住家用,121.545563,25.0004125,文山區
臺北市文山區羅斯福路六段４３１號二樓之２,111/06/26,1360,75.6,17.98,住宅大樓(11層含以上有電梯),11,二層/十三層,房地(土地+建物),0房1廳1衛,0,住家用,121.5402433,24.990909,文山區
臺北市文山區汀州路四段１９號三樓,111/06/26,1830,62.6,29.22,公寓(5樓含以下無電梯),43,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5367475,25.0099779,文山區
臺北市文山區樟新街３２巷１４號,111/06/26,2650,68.1,38.9,華廈(10層含以下有電梯),29,一層/八層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5544634,24.9786463,文山區
臺北市文山區辛亥路六段３１號六樓,111/06/26,3688,65,66.01,住宅大樓(11層含以上有電梯),14,六層/十四層,房地(土地+建物)+車位,4房2廳2衛,250,住家用,121.552633,24.9895409,文山區
臺北市文山區興隆路二段２０３巷２８號七樓,111/06/26,1440,62.4,23.08,住宅大樓(11層含以上有電梯),23,七層/十三層,房地(土地+建物),2房2廳1衛,0,住家用,121.5486223,25.0026257,文山區
臺北市文山區興隆路二段１３０巷２８號二樓,111/06/25,650,45,14.46,公寓(5樓含以下無電梯),48,"二層,陽臺/四層",房地(土地+建物),3房2廳1衛,0,住家用,121.5511567,25.0010069,文山區
臺北市文山區興隆路二段２０３巷６８號十樓,111/06/25,1460,67.4,21.68,住宅大樓(11層含以上有電梯),23,十層/十二層,房地(土地+建物),2房2廳1衛,0,住家用,121.5479051,25.0028941,文山區
臺北市文山區福興路１０６巷２８弄１號六樓之２,111/06/25,1560,47.3,32.98,住宅大樓(11層含以上有電梯),13,六層/十三層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.5501511,25.0062053,文山區
臺北市文山區木柵路二段１０９巷１００弄１２號四樓,111/06/25,2010,47.5,43.07,華廈(10層含以下有電梯),26,四層/七層,房地(土地+建物)+車位,3房2廳2衛,160,住家用,121.5628439,24.991587,文山區
臺北市文山區福興路９５巷６５號二樓之１,111/06/25,1600,54.7,36.5,華廈(10層含以下有電梯),22,二層/十層,房地(土地+建物)+車位,3房2廳1衛,180,住家用,121.5466461,25.0055502,文山區
臺北市文山區興隆路二段２０３巷１５３號六樓,111/06/25,1900,66.6,28.55,住宅大樓(11層含以上有電梯),8,六層/十三層,房地(土地+建物),2房2廳1衛,0,住家用,121.5470153,25.0034858,文山區
臺北市文山區萬安街７１號二樓,111/06/24,536,44.8,11.96,華廈(10層含以下有電梯),27,二層/五層,房地(土地+建物),1房1廳1衛,0,住家用,121.5715122,24.9999986,文山區
臺北市文山區保儀路１４２巷２號,111/06/24,2450,53,46.25,華廈(10層含以下有電梯),25,一層/十層,房地(土地+建物)+車位,3房2廳2衛,250,住家用,121.56516,24.983718,文山區
臺北市文山區辛亥路四段７７巷６２號六樓,111/06/23,1600,64.4,24.86,華廈(10層含以下有電梯),28,六層/十層,房地(土地+建物),2房2廳1衛,0,住家用,121.560747,25.007672,文山區
臺北市文山區辛亥路四段２１巷２２號五樓,111/06/23,2250,44.7,50.33,住宅大樓(11層含以上有電梯),27,五層/十八層,房地(土地+建物)+車位,3房2廳2衛,200,住家用,121.559687,25.009253,文山區
臺北市文山區忠順街二段８５巷１弄３５號四樓,111/06/22,2080,38.9,53.44,公寓(5樓含以下無電梯),33,"四層,五層/五層",房地(土地+建物),4房2廳3衛,0,住家用,121.5644191,24.9852974,文山區
臺北市文山區仙岩路１６巷２６弄８號三樓,111/06/21,530,13.9,38.18,公寓(5樓含以下無電梯),45,三層/四層,建物,4房2廳2衛,0,住家用,121.5486359,24.9983407,文山區
臺北市文山區福興路８２巷１弄１１號二樓,111/06/21,1180,38.2,30.9,公寓(5樓含以下無電梯),39,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.550422,25.0065409,文山區
臺北市文山區溪口街９１巷３號二樓,111/06/21,1655,48.7,34.01,公寓(5樓含以下無電梯),42,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.538126,24.9955249,文山區
臺北市文山區政大二街２１５巷１０號五樓,111/06/21,1830,44.3,41.31,華廈(10層含以下有電梯),19,五層/九層,房地(土地+建物),3房2廳2衛,0,住家用,121.5875662,24.9890028,文山區
臺北市文山區興隆路四段１０５巷２５號,111/06/20,1810,50.3,35.96,住宅大樓(11層含以上有電梯),27,一層/十三層,房地(土地+建物)+車位,2房1廳1衛,200,住家用,121.561864,24.9879059,文山區
臺北市文山區木柵路一段３３５巷１１弄１０號二樓,111/06/20,1350,44.5,30.31,公寓(5樓含以下無電梯),45,二層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5568508,24.9889681,文山區
臺北市文山區木柵路一段５７之２號三樓,111/06/20,1060,35,30.29,公寓(5樓含以下無電梯),39,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5454508,24.9869609,文山區
臺北市文山區福興路９５巷５５號八樓,111/06/20,1100,57.2,19.23,華廈(10層含以下有電梯),22,八層/九層,房地(土地+建物),2房1廳1衛,0,住家用,121.5466445,25.0055353,文山區
臺北市文山區景華街２６號四樓,111/06/19,1700,54.7,31.05,公寓(5樓含以下無電梯),55,"四層,屋頂突出物/四層",房地(土地+建物),2房2廳1衛,0,住家用,121.5424633,24.9948765,文山區
臺北市文山區育英街７９號六樓,111/06/19,1758,80.4,24.42,華廈(10層含以下有電梯),1,六層/七層,房地(土地+建物)+車位,1房1廳1衛,140,住家用,121.5387575,24.9924876,文山區
臺北市文山區景興路２６２號十樓之６,111/06/19,560,75.7,7.4,住宅大樓(11層含以上有電梯),13,十層/十五層,房地(土地+建物),1房1廳1衛,0,住家用,121.5427503,24.9901061,文山區
臺北市文山區辛亥路五段６９號八樓,111/06/18,1150,78.9,14.64,住宅大樓(11層含以上有電梯),7,八層/十一層,房地(土地+建物)+車位,2房1廳1衛,150,住家用,121.5533332,24.9982276,文山區
臺北市文山區辛亥路五段７３巷７弄９之２號三樓,111/06/18,980,49.5,19.79,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),2房2廳1衛,0,住家用,121.5536676,24.9974716,文山區
臺北市文山區溪口街８５巷９號,111/06/18,2580,59.6,43.3,華廈(10層含以下有電梯),27,一層/六層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5382474,24.9947755,文山區
臺北市文山區興隆路一段２９９號三樓,111/06/18,1030,38.8,26.55,公寓(5樓含以下無電梯),48,"三層,陽臺/四層",房地(土地+建物),3房2廳1衛,0,住家用,121.544895,24.998753,文山區
臺北市文山區久康街１１０巷２弄１１號六樓,111/06/18,1980,53.3,40.88,華廈(10層含以下有電梯),11,六層/六層,房地(土地+建物)+車位,3房2廳2衛,100,住家用,121.5683222,24.9903545,文山區
臺北市文山區三福街４巷１３號,111/06/18,1600,51.2,31.23,公寓(5樓含以下無電梯),44,"一層,停車場/四層",房地(土地+建物),3房2廳2衛,0,住家用,121.5425787,24.9961135,文山區
臺北市文山區興隆路四段１４５巷８３弄６號六樓,111/06/18,1740,51.6,33.71,華廈(10層含以下有電梯),24,六層/七層,房地(土地+建物)+車位,3房1廳2衛,180,住家用,121.5640711,24.9857479,文山區
臺北市文山區育英街７９號七樓之１,111/06/18,1710,83.1,23.18,華廈(10層含以下有電梯),1,七層/七層,房地(土地+建物)+車位,1房1廳1衛,140,住家用,121.5387575,24.9924876,文山區
臺北市文山區景興路３００號三樓之５,111/06/17,1860,63.1,38.6,住宅大樓(11層含以上有電梯),2,三層/二十七層,房地(土地+建物)+車位,2房1廳1衛,250,住家用,121.541998,24.9887569,文山區
臺北市文山區辛亥路四段２２０號五樓,111/06/17,1570,44.6,35.24,公寓(5樓含以下無電梯),40,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5553497,25.0023637,文山區
臺北市文山區秀明路一段１２９巷７２弄８號三樓,111/06/16,6900,54.5,154.71,華廈(10層含以下有電梯),4,"三層,四層,五層/五層",房地(土地+建物)+車位,3房3廳5衛,500,住家用,121.5669215,24.9911296,文山區
臺北市文山區秀明路一段１９７號六樓之７,111/06/16,1370,61.8,22.16,華廈(10層含以下有電梯),13,六層/七層,房地(土地+建物)+車位,1房1廳1衛,0,住家用,121.5692142,24.9919528,文山區
臺北市文山區景文街３號九樓之６,111/06/16,1737,78,22.28,住宅大樓(11層含以上有電梯),18,九層/十三層,房地(土地+建物),2房1廳1衛,0,住家用,121.5414783,24.9933361,文山區
臺北市文山區政大三街１２６號三樓,111/06/15,4800,68.6,84.2,華廈(10層含以下有電梯),13,"三層,四層/五層",房地(土地+建物)+車位,3房2廳2衛,320,住家用,121.583841,24.9862845,文山區
臺北市文山區福興路９５巷２３號七樓,111/06/15,360,13.1,27.51,華廈(10層含以下有電梯),22,七層/十層,房地(土地+建物),3房1廳2衛,0,住家用,121.5483563,25.0048594,文山區
臺北市文山區景華街６０號二樓,111/06/15,1620,51.5,31.44,公寓(5樓含以下無電梯),53,二層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5442288,24.9949951,文山區
臺北市文山區興隆路三段１３７號六樓,111/06/15,650,78.1,8.32,華廈(10層含以下有電梯),14,六層/十層,房地(土地+建物),0房1廳1衛,0,住家用,121.5587742,24.998332,文山區
臺北市文山區興隆路三段３０４巷３２號,111/06/15,1820,46,43.33,華廈(10層含以下有電梯),8,一層/七層,房地(土地+建物)+車位,3房2廳2衛,200,住家用,121.5551521,24.9960867,文山區
臺北市文山區辛亥路七段５巷５號八樓,111/06/15,2888,53.5,58.5,住宅大樓(11層含以上有電梯),9,八層/十二層,房地(土地+建物)+車位,3房2廳2衛,220,住家用,121.552578,24.9872966,文山區
臺北市文山區秀明路二段１１２巷１弄１６號四樓,111/06/14,1900,44.4,42.78,華廈(10層含以下有電梯),27,四層/九層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5758169,24.9893477,文山區
臺北市文山區萬美街二段２巷１９號三樓,111/06/13,1237,39,31.73,公寓(5樓含以下無電梯),39,三層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.5630222,25.0025266,文山區
臺北市文山區辛亥路四段７７巷１８號六樓之１,111/06/13,1105,65.1,16.96,住宅大樓(11層含以上有電梯),24,六層/十一層,房地(土地+建物),2房1廳1衛,0,住家用,121.5598048,25.0073476,文山區
臺北市文山區景隆街３６巷２之７號八樓,111/06/13,2680,53.7,59.78,住宅大樓(11層含以上有電梯),29,八層/十五層,房地(土地+建物)+車位,4房2廳2衛,150,住家用,121.543531,24.998611,文山區
臺北市文山區三福街９巷２號十二樓之２,111/06/13,656,10.9,60.3,住宅大樓(11層含以上有電梯),12,十二層/十五層,房地(土地+建物)+車位,3房1廳2衛,0,住家用,121.5424938,24.9978695,文山區
臺北市文山區興順街９７號二樓,111/06/12,1950,57.6,33.86,華廈(10層含以下有電梯),17,二層/十層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.5442257,25.0013686,文山區
臺北市文山區羅斯福路五段２１４號八樓之３,111/06/12,2580,87.8,29.37,華廈(10層含以下有電梯),11,八層/九層,房地(土地+建物)+車位,2房2廳1衛,180,住家用,121.5385671,25.0025727,文山區
臺北市文山區政大二街１３７號十四樓,111/06/12,2227,40,55.71,住宅大樓(11層含以上有電梯),26,十四層/十六層,房地(土地+建物)+車位,3房2廳2衛,200,住家用,121.5843913,24.9893026,文山區
臺北市文山區秀明路一段１２９巷６８弄２２號二樓,111/06/11,4630,62.4,74.21,華廈(10層含以下有電梯),4,二層/五層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5669215,24.9911296,文山區
臺北市文山區福興路１０６巷２８弄１號三樓之２,111/06/11,1485,58.4,33.55,住宅大樓(11層含以上有電梯),13,三層/十三層,房地(土地+建物)+車位,2房2廳1衛,170,住家用,121.5501511,25.0062053,文山區
臺北市文山區興隆路三段１１２巷４弄２８號二樓,111/06/10,1452,57,25.47,公寓(5樓含以下無電梯),42,二層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.556029,24.999345,文山區
臺北市文山區興隆路二段２２４號二樓,111/06/09,1960,55.3,35.47,華廈(10層含以下有電梯),36,二層/九層,房地(土地+建物),3房2廳1衛,0,住家用,121.5532521,25.0011736,文山區
臺北市文山區光輝路４７巷５弄２號五樓,111/06/09,1530,35.9,42.58,公寓(5樓含以下無電梯),40,五層/五層,房地(土地+建物),4房1廳2衛,0,住家用,121.5558333,24.9853726,文山區
臺北市文山區景福街１３３巷４０號五樓,111/06/08,3140,57,55.05,華廈(10層含以下有電梯),26,"五層,電梯樓梯間/九層",房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5372034,24.9954989,文山區
臺北市文山區羅斯福路五段５３巷３號四樓,111/06/07,1725,57.8,29.85,公寓(5樓含以下無電梯),41,四層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.5394389,25.0067664,文山區
臺北市文山區景華街１３７號四樓,111/06/06,1100,57.2,19.25,公寓(5樓含以下無電梯),46,"四層,陽臺/四層",房地(土地+建物),2房2廳1衛,0,住家用,121.5475394,24.9965493,文山區
臺北市文山區試院路１５４巷３弄１２號三樓,111/06/06,1485,37.8,39.25,公寓(5樓含以下無電梯),40,三層/四層,房地(土地+建物),6房0廳6衛,0,住家用,121.5462316,24.990795,文山區
臺北市文山區福興路８２巷５弄８號五樓,111/06/06,780,35.8,21.79,公寓(5樓含以下無電梯),39,五層/五層,房地(土地+建物),2房2廳1衛,0,住家用,121.551104,25.0065898,文山區
臺北市文山區興隆路三段６９號十一樓之２,111/06/05,1050,73.1,14.36,住宅大樓(11層含以上有電梯),26,"十一層,電梯樓梯間/十一層",房地(土地+建物),1房1廳1衛,0,住家用,121.5564099,25.0001505,文山區
臺北市文山區興隆路四段１４５巷２７號二樓之１,111/06/05,2550,61,50.17,住宅大樓(11層含以上有電梯),22,二層/十四層,房地(土地+建物)+車位,3房2廳2衛,250,住家用,121.5628654,24.9853355,文山區
臺北市文山區和平東路四段６５巷３３號,111/06/05,6050,0,165.31,透天厝,13,全/五層,房地(土地+建物),4房2廳6衛,0,住家用,121.5679558,25.0067724,文山區
臺北市文山區木柵路四段３３巷７號三樓之５,111/06/05,1830,62.9,38.18,華廈(10層含以下有電梯),13,三層/十層,房地(土地+建物)+車位,2房2廳1衛,200,住家用,121.5709601,24.9940874,文山區
臺北市文山區景華街１６９巷３號四樓,111/06/04,1630,46.1,35.39,公寓(5樓含以下無電梯),47,"四層,陽臺/四層",房地(土地+建物),3房2廳2衛,0,住家用,121.547553,24.9975278,文山區
臺北市文山區木柵路一段３８３號二樓之２,111/06/04,3225,64.5,56.71,住宅大樓(11層含以上有電梯),16,二層/十三層,房地(土地+建物)+車位,3房2廳2衛,250,住家用,121.5583824,24.9888989,文山區
臺北市文山區辛亥路四段１０１巷８５之９號四樓,111/06/03,1638,46.5,35.22,公寓(5樓含以下無電梯),40,四層/五層,房地(土地+建物),4房2廳1衛,0,住家用,121.5600347,25.0065137,文山區
臺北市文山區政大一街２１０巷４５號三樓,111/06/03,1390,44.5,31.27,華廈(10層含以下有電梯),27,三層/七層,房地(土地+建物)+車位,1房2廳1衛,0,住家用,121.5850543,24.9850189,文山區
臺北市文山區興隆路三段２２１巷４弄１６號二樓,111/06/02,130,26,4.99,公寓(5樓含以下無電梯),42,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5600949,24.9936316,文山區
臺北市文山區汀州路四段２６７號三樓,111/06/02,3115.9,57.3,54.35,住宅大樓(11層含以上有電梯),12,三層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5359964,25.0011405,文山區
臺北市文山區福興路７８巷２０弄４７號三樓,111/06/02,1113,48.5,22.96,公寓(5樓含以下無電梯),42,三層/五層,房地(土地+建物),2房2廳1衛,0,住家用,121.5517052,25.0051193,文山區
臺北市文山區羅斯福路六段２１０號四樓,111/06/02,1506,56.1,26.86,公寓(5樓含以下無電梯),46,"四層,陽臺/四層",房地(土地+建物),3房2廳2衛,0,住家用,121.5407654,24.9935095,文山區
臺北市文山區辛亥路四段７７巷６２號十樓,111/06/02,1450,58.3,24.86,華廈(10層含以下有電梯),28,十層/十層,房地(土地+建物),2房2廳1衛,0,住家用,121.560747,25.007672,文山區
