add,date,amount,price,area,type,age,floor.height,subject,pattern,car,use,lon,lat,section
臺北市大安區建國南路二段３２２巷２號八樓,111/07/18,2800,67.7,41.38,華廈(10層含以下有電梯),38,八層/十層,房地(土地+建物),3房2廳2衛,0,住家用,121.5371305,25.023486,大安區
臺北市大安區建國南路二段１１巷２０號三樓之１,111/07/17,2500,79.9,31.3,華廈(10層含以下有電梯),38,三層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.5389179,25.0327542,大安區
臺北市大安區復興南路二段３４０巷１９號三樓,111/07/17,2250,85.1,26.43,公寓(5樓含以下無電梯),51,"三層,陽臺/四層",房地(土地+建物),3房2廳1衛,0,住家用,121.5421349,25.0227371,大安區
臺北市大安區樂利路２７巷３號五樓,111/07/17,5600,88.8,63.03,華廈(10層含以下有電梯),15,五層/七層,房地(土地+建物)+車位,1房2廳1衛,500,住家用,121.5517405,25.0276616,大安區
臺北市大安區大安路一段１６巷１３號三樓之９,111/07/17,1380,119.7,11.53,華廈(10層含以下有電梯),23,三層/九層,房地(土地+建物),1房1廳1衛,0,住家用,121.5456982,25.0441687,大安區
臺北市大安區基隆路二段１８８號十一樓之１１,111/07/16,1156,109.8,10.53,住宅大樓(11層含以上有電梯),14,十一層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,121.5529367,25.0249263,大安區
臺北市大安區浦城街４巷１５號三樓,111/07/16,2058,96.7,21.29,公寓(5樓含以下無電梯),29,三層/五層,房地(土地+建物),2房2廳1衛,0,住家用,121.5261217,25.0244535,大安區
臺北市大安區復興南路二段５５號二樓,111/07/15,2250,95,23.67,住宅大樓(11層含以上有電梯),2,二層/十五層,房地(土地+建物)+車位,1房1廳1衛,0,住家用,121.5437633,25.0309467,大安區
臺北市大安區瑞安街２３巷２４弄６號五樓,111/07/15,1760,24.6,71.48,華廈(10層含以下有電梯),36,五層/七層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5450479,25.0304291,大安區
臺北市大安區羅斯福路二段８５號四樓之３,111/07/15,3550,141,25.17,住宅大樓(11層含以上有電梯),1,四層/十五層,房地(土地+建物),2房2廳1衛,0,住家用,121.5237309,25.0257376,大安區
臺北市大安區仁愛路四段３１２號六樓之４,111/07/14,6888,109.4,72.04,住宅大樓(11層含以上有電梯),41,六層/十四層,房地(土地+建物)+車位,4房2廳3衛,350,住家用,121.5550021,25.0373797,大安區
臺北市大安區樂業街７５號十一樓,111/07/14,5670,81.1,69.89,住宅大樓(11層含以上有電梯),16,十一層/十三層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5510343,25.021842,大安區
臺北市大安區光復南路６２６號八樓之２,111/07/13,2180,64.5,33.81,住宅大樓(11層含以上有電梯),42,八層/十五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5572972,25.0318722,大安區
臺北市大安區溫州街７４巷１２號四樓之２,111/07/11,1500,86.6,17.32,公寓(5樓含以下無電梯),44,四層/五層,房地(土地+建物),2房2廳1衛,0,住家用,121.5319036,25.0198582,大安區
臺北市大安區光復南路３０８巷３９之１號,111/07/11,3600,90.3,39.85,公寓(5樓含以下無電梯),52,二層/四層,房地(土地+建物),3房2廳3衛,0,住家用,121.5560213,25.0388239,大安區
臺北市大安區敦化南路二段２６７號十七樓之５,111/07/10,4500,88.6,50.77,住宅大樓(11層含以上有電梯),43,十七層/十七層,房地(土地+建物),3房2廳2衛,0,住家用,121.5491423,25.0252498,大安區
臺北市大安區忠孝東路四段１８１巷４０弄１５號五樓,111/07/10,3920,90,43.56,公寓(5樓含以下無電梯),37,五層/五層,房地(土地+建物),4房2廳2衛,0,住家用,121.5497607,25.0440759,大安區
臺北市大安區和平東路二段１１８巷４弄２０號五樓,111/07/10,2500,83,30.14,公寓(5樓含以下無電梯),45,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5421351,25.0242145,大安區
臺北市大安區樂利路５巷７弄９號五樓,111/07/10,2630,80.6,32.64,公寓(5樓含以下無電梯),38,五層/五層,房地(土地+建物),5房3廳3衛,0,住家用,121.5513203,25.0290548,大安區
臺北市大安區大安路一段２０４號十樓之１,111/07/09,2388,141.1,16.92,住宅大樓(11層含以上有電梯),14,十層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,121.5459037,25.0352275,大安區
臺北市大安區和平東路二段１７５巷１８號三樓,111/07/09,3768,100.1,40.62,華廈(10層含以下有電梯),12,三層/十層,房地(土地+建物)+車位,5房2廳2衛,190,住家用,121.5416376,25.0256834,大安區
臺北市大安區信義路三段１４７巷１１弄１２號,111/07/09,858,165.5,5.18,華廈(10層含以下有電梯),8,一層/七層,房地(土地+建物),1房0廳1衛,0,住家用,121.5422633,25.0346778,大安區
臺北市大安區四維路１７０巷３６號七樓之３,111/07/09,2170,111.2,19.51,華廈(10層含以下有電梯),13,七層/八層,房地(土地+建物),1房1廳1衛,0,住家用,121.5462705,25.0281357,大安區
臺北市大安區安和路一段３２號六樓之２,111/07/09,1730,111.6,15.5,住宅大樓(11層含以上有電梯),45,六層/十二層,房地(土地+建物),1房1廳1衛,0,住家用,121.5506872,25.038427,大安區
臺北市大安區東豐街５２號五樓,111/07/08,8100,112.1,72.27,華廈(10層含以下有電梯),49,五層/七層,房地(土地+建物),5房3廳3衛,0,住家用,121.5468371,25.0359013,大安區
臺北市大安區羅斯福路二段８５號十三樓之６,111/07/08,3077,150.7,20.42,住宅大樓(11層含以上有電梯),1,十三層/十五層,房地(土地+建物),2房2廳1衛,0,住家用,121.5237309,25.0257376,大安區
臺北市大安區四維路１５４巷２１之１號五樓,111/07/08,4028,103,39.09,華廈(10層含以下有電梯),44,五層/七層,房地(土地+建物),4房2廳2衛,0,住家用,121.5468645,25.0311096,大安區
臺北市大安區忠孝東路三段２１７巷５弄３之４號,111/07/07,5210,102,51.07,華廈(10層含以下有電梯),51,五層/六層,房地(土地+建物)+車位,4房2廳3衛,0,住家用,121.5385812,25.0432403,大安區
臺北市大安區新生南路一段１４５巷１４之４號,111/07/07,700,72.9,9.6,公寓(5樓含以下無電梯),53,三層/四層,房地(土地+建物),4房1廳2衛,0,住家用,121.5338078,25.0356509,大安區
臺北市大安區新生南路一段１４５巷１４之４號,111/07/07,700,72.9,9.6,公寓(5樓含以下無電梯),53,三層/四層,房地(土地+建物),4房1廳2衛,0,住家用,121.5338078,25.0356509,大安區
臺北市大安區羅斯福路三段５３號七樓,111/07/07,2389,86.8,27.53,住宅大樓(11層含以上有電梯),6,七層/二十五層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.525078,25.0238729,大安區
臺北市大安區大安路一段８５號三樓,111/07/06,4860,101.8,47.75,華廈(10層含以下有電梯),46,"三層,陽臺/七層",房地(土地+建物),3房2廳2衛,0,住家用,121.5461903,25.0408138,大安區
臺北市大安區建國南路一段１７５巷３１號七樓,111/07/06,2250,67.3,33.45,住宅大樓(11層含以上有電梯),35,七層/十四層,房地(土地+建物),3房2廳2衛,0,住家用,121.538814,25.041049,大安區
臺北市大安區永康街８巷３號四樓,111/07/05,2500,92.7,26.96,公寓(5樓含以下無電梯),47,四層/四層,房地(土地+建物),2房1廳2衛,0,住家用,121.5295403,25.032375,大安區
臺北市大安區金山南路二段１８號九樓,111/07/05,3988,92.7,43.01,住宅大樓(11層含以上有電梯),42,九層/十二層,房地(土地+建物),3房2廳2衛,0,住家用,121.5269059,25.0332237,大安區
臺北市大安區信義路三段１０５號二樓之２,111/07/05,1518,128.9,11.78,住宅大樓(11層含以上有電梯),15,二層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,121.5388727,25.0337041,大安區
臺北市大安區通化街１７０巷７號三樓,111/07/05,1585,74.9,21.15,華廈(10層含以下有電梯),42,三層/七層,房地(土地+建物),4房2廳2衛,0,住家用,121.5529182,25.0281855,大安區
臺北市大安區安和路二段７１巷１５號五樓,111/07/05,1120,39,28.75,公寓(5樓含以下無電梯),42,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5530305,25.03006,大安區
臺北市大安區金華街１９９巷３弄８之２號,111/07/04,2700,80.2,33.67,公寓(5樓含以下無電梯),57,三層/四層,房地(土地+建物),4房1廳2衛,0,住家用,121.5285002,25.030471,大安區
臺北市大安區敦化南路二段３２號八樓,111/07/04,1800,31.2,57.71,住宅大樓(11層含以上有電梯),41,八層/十二層,房地(土地+建物),2房2廳1衛,0,住家用,121.5482842,25.0320157,大安區
臺北市大安區和平東路一段１１７號十七樓,111/07/04,11000,79.5,138.32,住宅大樓(11層含以上有電梯),25,"十七層,十八層/十八層",房地(土地+建物)+車位,4房2廳3衛,0,住家用,121.527044,25.0269559,大安區
臺北市大安區復興南路二段１５１巷４４號二樓,111/07/03,2600,83.4,31.19,住宅大樓(11層含以上有電梯),37,二層/十七層,房地(土地+建物),3房2廳1衛,0,住家用,121.5458677,25.0279954,大安區
臺北市大安區四維路６巷２號四樓之１,111/07/03,2468,102.3,24.12,華廈(10層含以下有電梯),41,四層/七層,房地(土地+建物),2房2廳1衛,0,住家用,121.5480414,25.0370641,大安區
臺北市大安區泰順街６２巷１０號三樓,111/07/03,2710,85.8,31.59,公寓(5樓含以下無電梯),35,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5305938,25.021948,大安區
臺北市大安區羅斯福路二段８５號三樓之１,111/07/02,2998,144,20.82,住宅大樓(11層含以上有電梯),1,三層/十五層,房地(土地+建物),2房2廳1衛,0,住家用,121.5237309,25.0257376,大安區
臺北市大安區潮州街８４號三樓之７,111/07/02,990,149.3,6.63,華廈(10層含以下有電梯),13,三層/九層,房地(土地+建物),1房1廳1衛,0,住家用,121.5245755,25.0290896,大安區
臺北市大安區辛亥路三段１５７巷１０號五樓,111/07/02,2080,53.9,38.57,公寓(5樓含以下無電梯),39,五層/五層,房地(土地+建物),6房0廳6衛,0,住家用,121.5495107,25.0174508,大安區
臺北市大安區和平東路二段７６巷３１弄１５號二樓之４,111/07/02,1388,86.9,15.98,華廈(10層含以下有電梯),28,二層/六層,房地(土地+建物)+車位,0房1廳1衛,0,住家用,121.5394323,25.0221555,大安區
臺北市大安區敦化南路一段２３３巷３１號八樓之３,111/07/01,1230,93.4,13.16,華廈(10層含以下有電梯),35,八層/十層,房地(土地+建物),1房1廳1衛,0,住家用,121.55108,25.040474,大安區
臺北市大安區敦化南路一段３０２號十三樓之１,111/06/30,5138,123.7,41.54,住宅大樓(11層含以上有電梯),47,"十三層,陽臺,電梯樓梯間/十四層",房地(土地+建物),3房2廳2衛,0,住家用,121.548351,25.0358809,大安區
臺北市大安區金華街１９９巷３弄４之３號,111/06/30,2711,87.9,30.86,公寓(5樓含以下無電梯),57,四層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.528326,25.030579,大安區
臺北市大安區溫州街８３號二樓之１,111/06/30,3000,85.1,35.24,華廈(10層含以下有電梯),43,二層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.5330293,25.0194673,大安區
臺北市大安區敦化南路一段２６９號九樓,111/06/29,49498.4,145.3,340.63,住宅大樓(11層含以上有電梯),14,九層/十三層,房地(土地+建物)+車位,4房4廳6衛,0,住家用,121.5492774,25.0361677,大安區
臺北市大安區羅斯福路二段８５號四樓之１,111/06/28,2998,139.5,21.48,住宅大樓(11層含以上有電梯),1,四層/十五層,房地(土地+建物),2房2廳1衛,0,住家用,121.5237309,25.0257376,大安區
臺北市大安區羅斯福路二段８５號十五樓,111/06/28,4951,144.5,41.57,住宅大樓(11層含以上有電梯),1,十五層/十五層,房地(土地+建物)+車位,2房2廳2衛,390,住家用,121.5237309,25.0257376,大安區
臺北市大安區和平東路二段３１１巷４３弄１９號八樓,111/06/28,2850,84.7,33.65,住宅大樓(11層含以上有電梯),37,八層/十七層,房地(土地+建物),3房2廳2衛,0,住家用,121.5461519,25.0257057,大安區
臺北市大安區和平東路二段１８巷５號三樓,111/06/28,7250,81.2,89.28,華廈(10層含以下有電梯),14,三層/十層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.536086,25.024629,大安區
臺北市大安區基隆路二段１８８號五樓之１０,111/06/28,1165,110.6,10.53,住宅大樓(11層含以上有電梯),13,五層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,121.5529367,25.0249263,大安區
臺北市大安區新生南路三段５４巷８號三樓,111/06/28,1820,95.8,18.99,公寓(5樓含以下無電梯),34,三層/五層,房地(土地+建物),2房2廳1衛,0,住家用,121.5334844,25.0208633,大安區
臺北市大安區樂業街７５號五樓,111/06/28,5680,90.6,69.89,住宅大樓(11層含以上有電梯),16,五層/十三層,房地(土地+建物)+車位,4房2廳2衛,300,住家用,121.5510343,25.021842,大安區
臺北市大安區建國南路一段３０８號七樓之２,111/06/27,1730,141.9,12.19,住宅大樓(11層含以上有電梯),4,七層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,121.5372902,25.035577,大安區
臺北市大安區溫州街５巷２之１號三樓之１,111/06/26,1888,79.9,23.62,華廈(10層含以下有電梯),15,三層/五層,房地(土地+建物)+車位,1房1廳1衛,0,住家用,121.533882,25.025744,大安區
臺北市大安區濟南路三段６１號四樓,111/06/25,4200,82.8,50.74,華廈(10層含以下有電梯),40,四層/七層,房地(土地+建物),4房2廳2衛,0,住家用,121.5367906,25.0402236,大安區
臺北市大安區大安路一段２０２號七樓之１１,111/06/25,1900,143.9,13.2,住宅大樓(11層含以上有電梯),14,七層/十二層,房地(土地+建物),0房2廳1衛,0,住家用,121.5458993,25.0349654,大安區
臺北市大安區四維路１８２巷１６號六樓,111/06/25,3650,98.9,36.91,華廈(10層含以下有電梯),37,六層/六層,房地(土地+建物),4房2廳3衛,0,住家用,121.5471101,25.0275137,大安區
臺北市大安區師大路５９巷９號七樓之２,111/06/25,1125,127.1,8.85,華廈(10層含以下有電梯),16,七層/七層,房地(土地+建物),0房1廳1衛,0,住家用,121.5291684,25.0239902,大安區
臺北市大安區建國南路一段２９１巷５號五樓,111/06/25,3009,111.3,27.04,住宅大樓(11層含以上有電梯),35,五層/十四層,房地(土地+建物),2房2廳2衛,0,住家用,121.5386872,25.0358258,大安區
臺北市大安區建國南路一段３１１號二樓之１,111/06/25,2888,97.4,29.67,住宅大樓(11層含以上有電梯),36,二層/十四層,房地(土地+建物),1房2廳1衛,0,住家用,121.5382736,25.0351367,大安區
臺北市大安區安東街３５巷１７號五樓,111/06/25,980,114.3,8.58,華廈(10層含以下有電梯),20,五層/七層,房地(土地+建物),0房1廳0衛,0,住家用,121.5430997,25.0442374,大安區
臺北市大安區敦化南路二段１００號二十樓,111/06/25,6850,123.6,55.41,住宅大樓(11層含以上有電梯),37,二十層/二十六層,房地(土地+建物),2房1廳1衛,0,住家用,121.548273,25.027938,大安區
臺北市大安區基隆路二段１８８號五樓之７,111/06/24,1340,88.2,15.2,住宅大樓(11層含以上有電梯),13,五層/十四層,房地(土地+建物)+車位,1房1廳1衛,0,住家用,121.5529367,25.0249263,大安區
臺北市大安區大安路二段８２號十三樓之１,111/06/24,14640,161.2,90.83,住宅大樓(11層含以上有電梯),1,十三層/二十一層,房地(土地+建物),3房2廳3衛,0,住家用,121.5458243,25.0315789,大安區
臺北市大安區潮州街１２３號三樓,111/06/23,1768,85.9,20.58,公寓(5樓含以下無電梯),41,三層/五層,房地(土地+建物),2房1廳1衛,0,住家用,121.5281191,25.0286771,大安區
臺北市大安區四維路３７５之２號二樓,111/06/22,2450,73,33.55,公寓(5樓含以下無電梯),48,二層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5479611,25.0256247,大安區
臺北市大安區羅斯福路二段８５號十四樓之６,111/06/21,3077,150.7,20.42,住宅大樓(11層含以上有電梯),1,十四層/十五層,房地(土地+建物),2房2廳1衛,0,住家用,121.5237309,25.0257376,大安區
臺北市大安區敦化南路一段２３６巷４０號三樓,111/06/21,2100,36.9,56.98,華廈(10層含以下有電梯),39,三層/七層,房地(土地+建物),4房2廳2衛,0,住家用,121.5462878,25.0404811,大安區
臺北市大安區羅斯福路二段８５號十二樓之７,111/06/21,4438,151.1,36.99,住宅大樓(11層含以上有電梯),1,十二層/十五層,房地(土地+建物)+車位,2房2廳2衛,360,住家用,121.5237309,25.0257376,大安區
臺北市大安區杭州南路二段２５巷２之１號四樓,111/06/21,2950,94.8,31.12,住宅大樓(11層含以上有電梯),12,四層/十一層,房地(土地+建物)+車位,1房2廳1衛,0,住家用,121.5236764,25.0336343,大安區
臺北市大安區樂利路２８巷２之１號二樓,111/06/21,3168,73.3,43.21,公寓(5樓含以下無電梯),38,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5512499,25.0268214,大安區
臺北市大安區基隆路二段１８８號十樓之５,111/06/21,880,67.3,13.08,住宅大樓(11層含以上有電梯),13,十層/十四層,房地(土地+建物),1房1廳1衛,0,住家用,121.5529367,25.0249263,大安區
臺北市大安區信義路三段４３號十二樓之３,111/06/21,4202,130,32.32,住宅大樓(11層含以上有電梯),34,十二層/十八層,房地(土地+建物),4房2廳2衛,0,住家用,121.5357713,25.0338265,大安區
臺北市大安區羅斯福路二段８５號十四樓之７,111/06/20,4491,152.7,36.99,住宅大樓(11層含以上有電梯),1,十四層/十五層,房地(土地+建物)+車位,2房2廳2衛,370,住家用,121.5237309,25.0257376,大安區
臺北市大安區師大路１０２巷８號,111/06/20,1350,142.4,9.48,公寓(5樓含以下無電梯),42,一層/五層,房地(土地+建物),1房1廳1衛,0,住家用,121.5278649,25.0221728,大安區
臺北市大安區忠孝東路三段２１２號五樓,111/06/20,1600,91,17.58,住宅大樓(11層含以上有電梯),35,五層/十四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5398666,25.0414551,大安區
臺北市大安區樂業街７２巷２２號四樓,111/06/20,2300,108.6,21.18,華廈(10層含以下有電梯),1,四層/十層,房地(土地+建物),2房1廳1衛,0,住家用,121.5500739,25.0215977,大安區
臺北市大安區復興南路二段１９３巷１７號九樓,111/06/20,2300,67.3,34.2,住宅大樓(11層含以上有電梯),37,九層/十九層,房地(土地+建物),3房1廳2衛,0,住家用,121.5445209,25.02668,大安區
臺北市大安區麗水街１３巷１８號二樓,111/06/19,6450,115.5,55.86,華廈(10層含以下有電梯),15,二層/六層,房地(土地+建物)+車位,4房2廳2衛,350,住家用,121.5293283,25.03011,大安區
臺北市大安區復興南路二段１８０巷２９號,111/06/18,6188,132.8,46.61,公寓(5樓含以下無電梯),44,一層/五層,房地(土地+建物),2房2廳2衛,0,住家用,121.541538,25.0275159,大安區
臺北市大安區復興南路二段１５１巷５２號十樓,111/06/18,2515,81,31.06,住宅大樓(11層含以上有電梯),37,十層/十七層,房地(土地+建物),3房2廳1衛,0,住家用,121.5460767,25.0279634,大安區
臺北市大安區永康街４巷１８號九樓之２,111/06/18,1758,155,11.34,華廈(10層含以下有電梯),15,九層/十層,房地(土地+建物),1房1廳1衛,0,住家用,121.5293445,25.0328942,大安區
臺北市大安區杭州南路二段６５巷２６號五樓,111/06/18,1868,113,16.53,華廈(10層含以下有電梯),40,五層/六層,房地(土地+建物),2房2廳1衛,0,住家用,121.5233379,25.029627,大安區
臺北市大安區羅斯福路三段２６９巷８號五樓,111/06/18,3700,72,51.39,華廈(10層含以下有電梯),44,五層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.5304017,25.0193216,大安區
臺北市大安區辛亥路二段１７１巷１號六樓,111/06/17,5100,87.3,58.39,華廈(10層含以下有電梯),42,六層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.5411599,25.021785,大安區
臺北市大安區瑞安街８１巷１８號七樓,111/06/17,11346.1,109.6,116.36,住宅大樓(11層含以上有電梯),13,七層/十三層,房地(土地+建物)+車位,4房2廳4衛,750,住家用,121.5413621,25.0277052,大安區
臺北市大安區樂業街１５９巷１５號四樓,111/06/16,1240,62.3,19.89,公寓(5樓含以下無電梯),39,四層/五層,房地(土地+建物),2房2廳1衛,0,住家用,121.5543436,25.0196488,大安區
臺北市大安區樂業街１４１號二樓,111/06/16,2100,69.1,30.37,公寓(5樓含以下無電梯),44,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.55333,25.0199335,大安區
臺北市大安區浦城街１３巷９之２號,111/06/16,1772,92.7,19.12,華廈(10層含以下有電梯),15,一層/六層,房地(土地+建物)+車位,0房1廳1衛,0,住家用,121.5274346,25.0246144,大安區
臺北市大安區臥龍街２９３號十樓之６,111/06/16,2420,82.6,32.81,住宅大樓(11層含以上有電梯),24,十層/十四層,房地(土地+建物)+車位,4房2廳2衛,180,住家用,121.5587162,25.0171159,大安區
臺北市大安區羅斯福路三段２８３巷２１弄１１號二樓,111/06/15,2300,54,42.56,公寓(5樓含以下無電梯),50,二層/四層,房地(土地+建物),4房2廳2衛,0,住家用,121.5312148,25.0200159,大安區
臺北市大安區臥龍街４３巷１１號二樓,111/06/15,4188,81.2,51.6,住宅大樓(11層含以上有電梯),32,二層/十一層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5475448,25.0225576,大安區
臺北市大安區仁愛路四段３４５巷１５弄８號三樓,111/06/15,4635,94.1,49.25,華廈(10層含以下有電梯),44,"三層,電梯樓梯間/七層",房地(土地+建物),3房2廳2衛,0,住家用,121.5544196,25.0388037,大安區
臺北市大安區仁愛路四段４０８巷２１號二樓,111/06/15,2860,128.9,22.18,華廈(10層含以下有電梯),14,二層/九層,房地(土地+建物),1房1廳1衛,0,住家用,121.5570695,25.0370331,大安區
臺北市大安區瑞安街２５６巷２３號,111/06/14,6400,80.2,79.83,華廈(10層含以下有電梯),41,一層/七層,房地(土地+建物),4房3廳3衛,0,住家用,121.5386283,25.0275951,大安區
臺北市大安區延吉街９７巷１１號三樓,111/06/14,4380,94.3,46.45,華廈(10層含以下有電梯),37,三層/六層,房地(土地+建物),4房2廳2衛,0,住家用,121.5550406,25.0430431,大安區
臺北市大安區羅斯福路三段２８３巷３６號三樓之６,111/06/13,1756,111.4,15.76,華廈(10層含以下有電梯),43,三層/七層,房地(土地+建物),2房1廳1衛,0,住家用,121.5318186,25.019564,大安區
臺北市大安區羅斯福路二段８５號十五樓之５,111/06/13,4855,150.5,39.87,住宅大樓(11層含以上有電梯),1,十五層/十五層,房地(土地+建物)+車位,2房2廳2衛,360,住家用,121.5237309,25.0257376,大安區
臺北市大安區新生南路一段１４５號七樓之２,111/06/13,3645,164,25.55,住宅大樓(11層含以上有電梯),1,七層/十二層,房地(土地+建物)+車位,1房2廳1衛,250,住家用,121.5330331,25.0358437,大安區
臺北市大安區青田街２巷１６號六樓,111/06/13,2100,140.4,14.96,華廈(10層含以下有電梯),14,六層/六層,房地(土地+建物),3房1廳1衛,0,住家用,121.5312626,25.0284465,大安區
臺北市大安區安和路二段２３巷４號三樓,111/06/13,2515,75,33.54,華廈(10層含以下有電梯),39,三層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.5528715,25.0319792,大安區
臺北市大安區臥龍街１９５巷２３號,111/06/13,1780,72.1,24.67,公寓(5樓含以下無電梯),44,一層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5530822,25.0184363,大安區
臺北市大安區和平東路三段２３８號二樓,111/06/13,2900,63.8,45.44,住宅大樓(11層含以上有電梯),38,二層/十二層,房地(土地+建物),4房2廳2衛,0,住家用,121.5549022,25.0218798,大安區
臺北市大安區光復南路６８８號四樓之２,111/06/13,3566,108,33.03,住宅大樓(11層含以上有電梯),5,四層/十四層,房地(土地+建物),2房2廳1衛,0,住家用,121.5571655,25.0300904,大安區
臺北市大安區潮州街１６０號四樓,111/06/12,3638,127.4,28.56,華廈(10層含以下有電梯),15,四層/七層,房地(土地+建物),2房2廳2衛,0,住家用,121.5299965,25.0282725,大安區
臺北市大安區永康街４７巷２４之２號,111/06/12,2340,100.4,23.31,公寓(5樓含以下無電梯),50,三層/四層,房地(土地+建物),4房2廳3衛,0,住家用,121.5307604,25.0301327,大安區
臺北市大安區敦化南路二段２００巷１３號三樓,111/06/12,3180,93.4,34.05,公寓(5樓含以下無電梯),34,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5476711,25.0229635,大安區
臺北市大安區瑞安街１３５巷２７號十二樓,111/06/12,15068,149.5,131.78,住宅大樓(11層含以上有電梯),10,十二層/十四層,房地(土地+建物)+車位,4房2廳4衛,"1,200",住家用,121.5412854,25.0268858,大安區
臺北市大安區光復南路２６０巷５號三樓,111/06/11,5050,106.8,47.3,華廈(10層含以下有電梯),45,三層/七層,房地(土地+建物),4房2廳2衛,0,住家用,121.5569477,25.0402058,大安區
臺北市大安區和平東路二段１７５巷１８號六樓之１,111/06/11,2398,106.1,22.6,華廈(10層含以下有電梯),12,六層/十層,房地(土地+建物)+車位,2房1廳1衛,0,住家用,121.5416376,25.0256834,大安區
臺北市大安區羅斯福路二段８５號十二樓之５,111/06/10,4825,149.2,39.87,住宅大樓(11層含以上有電梯),1,十二層/十五層,房地(土地+建物)+車位,2房2廳2衛,370,住家用,121.5237309,25.0257376,大安區
臺北市大安區市民大道四段１２６號三樓之１,111/06/10,1588,105.9,15,華廈(10層含以下有電梯),35,三層/七層,房地(土地+建物),2房1廳1衛,0,住家用,121.5512276,25.0443347,大安區
臺北市大安區信義路四段２６５巷５４號二樓,111/06/10,2900,91,31.87,華廈(10層含以下有電梯),38,二層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.555769,25.0351741,大安區
臺北市大安區復興南路二段１２８巷５之２號三樓,111/06/10,2490,98.8,25.21,華廈(10層含以下有電梯),44,三層/七層,房地(土地+建物),2房2廳1衛,0,住家用,121.542863,25.029473,大安區
臺北市大安區復興南路二段８４號十二樓,111/06/10,2900,80.5,36.03,住宅大樓(11層含以上有電梯),36,十二層/十六層,房地(土地+建物),3房2廳2衛,0,住家用,121.5432611,25.0308618,大安區
臺北市大安區忠孝東路四段２２３巷７１弄６號二樓,111/06/09,4450,86.1,61.46,華廈(10層含以下有電梯),35,二層/七層,房地(土地+建物)+車位,4房2廳2衛,300,住家用,121.5527439,25.043729,大安區
臺北市大安區溫州街１７號四樓,111/06/08,4200,77.9,53.89,華廈(10層含以下有電梯),45,四層/七層,房地(土地+建物),4房2廳3衛,0,住家用,121.5337245,25.0253472,大安區
臺北市大安區基隆路二段１８８號三樓之１０,111/06/08,996,94.6,10.53,住宅大樓(11層含以上有電梯),13,三層/十四層,房地(土地+建物),0房1廳1衛,0,住家用,121.5529367,25.0249263,大安區
臺北市大安區信義路三段１０５號十二樓之２,111/06/08,1658,140.8,11.78,住宅大樓(11層含以上有電梯),15,十二層/十四層,房地(土地+建物),1房0廳1衛,0,住家用,121.5388727,25.0337041,大安區
臺北市大安區四維路１７０巷３６號六樓之１,111/06/08,1228,104.5,11.75,華廈(10層含以下有電梯),13,六層/八層,房地(土地+建物),1房1廳1衛,0,住家用,121.5462705,25.0281357,大安區
臺北市大安區仁愛路四段４０８巷１７號二樓,111/06/08,2538,114.8,22.11,華廈(10層含以下有電梯),14,二層/九層,房地(土地+建物),1房2廳1衛,0,住家用,121.556899,25.037117,大安區
臺北市大安區信義路二段６８號四樓,111/06/07,5907,155.7,47.86,住宅大樓(11層含以上有電梯),3,四層/二十一層,房地(土地+建物)+車位,1房2廳2衛,345,住家用,121.5267923,25.0340519,大安區
臺北市大安區信義路二段６８號四樓之１,111/06/07,4773,155.7,40.71,住宅大樓(11層含以上有電梯),3,四層/二十一層,房地(土地+建物)+車位,2房1廳1衛,325,住家用,121.5267923,25.0340519,大安區
臺北市大安區羅斯福路二段８５號十一樓之７,111/06/07,4413,150.2,36.99,住宅大樓(11層含以上有電梯),1,十一層/十五層,房地(土地+建物)+車位,2房2廳2衛,360,住家用,121.5237309,25.0257376,大安區
